,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
198,2POINT,2,0:49,Kevon Looney Putback Layup (7 PTS),77 - 89,12,Kevon Looney,GSW,,,,
199,3POINT,2,0:39,Tre Mann 27' 3PT Jump Shot (13 PTS),80 - 89,9,Tre Mann,OKC,,,,
200,3POINTMISS,2,0:27,MISS Stephen Curry 28' 3PT Step Back Jump Shot,80 - 89,9,Stephen Curry,GSW,,,,
201,REBOUND,2,0:24,Draymond Green REBOUND (Off:1 Def:4),80 - 89,9,Draymond Green,GSW,,,,
202,FOUL,2,0:07,Tre Mann S.FOUL (P1.T5),80 - 89,9,Tre Mann,OKC,Stephen Curry,GSW,,
203,FTMAKE,2,0:07,Stephen Curry Free Throw 1 of 2 (22 PTS),80 - 90,10,Stephen Curry,GSW,,,,
204,FTMAKE,2,0:07,Stephen Curry Free Throw 2 of 2 (23 PTS),80 - 91,11,Stephen Curry,GSW,,,,
205,3POINTMISS,2,0:01,MISS Shai Gilgeous-Alexander 30' 3PT Jump Shot,80 - 91,11,Shai Gilgeous-Alexander,OKC,,,,
206,REBOUND,2,0:00,Draymond Green REBOUND (Off:1 Def:5),80 - 91,11,Draymond Green,GSW,,,,
207,ENDOFPERIOD,2,0:00,End of 2nd Period,80 - 91,11,,,,,,
208,STARTOFPERIOD,3,12:00,Start of 3rd Period,80 - 91,11,,,,,,
209,2POINT,3,11:45,Stephen Curry 17' Pullup Jump Shot (25 PTS),80 - 93,13,Stephen Curry,GSW,,,,
210,2POINT.ASSIST,3,11:30,Shai Gilgeous-Alexander 2' Driving Layup (18 PTS) (Josh Giddey 1 AST),82 - 93,11,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
211,3POINT.ASSIST,3,11:14,Klay Thompson 28' 3PT Jump Shot (18 PTS) (Draymond Green 12 AST),82 - 96,14,Klay Thompson,GSW,Draymond Green,GSW,,
212,2POINTMISS,3,11:00,MISS Jaylin Williams 3' Hook Shot,82 - 96,14,Jaylin Williams,OKC,,,,
213,REBOUND,3,10:57,Andrew Wiggins REBOUND (Off:0 Def:1),82 - 96,14,Andrew Wiggins,GSW,,,,
214,2POINT.ASSIST,3,10:52,Andrew Wiggins 2' Cutting Layup Shot (6 PTS) (Stephen Curry 4 AST),82 - 98,16,Andrew Wiggins,GSW,Stephen Curry,GSW,,
215,TIMEOUT,3,10:51,Thunder Timeout: Regular (Reg.1 Short 0),82 - 98,16,,,,,,
216,SUB,3,10:51,SUB: Darius Bazley FOR Jaylin Williams,82 - 98,16,Jaylin Williams,OKC,Darius Bazley,OKC,,
217,2POINT.ASSIST,3,10:37,Shai Gilgeous-Alexander 5' Driving Floating Jump Shot (20 PTS) (Luguentz Dort 1 AST),84 - 98,14,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
218,3POINT.ASSIST,3,10:24,Stephen Curry 27' 3PT Jump Shot (28 PTS) (Draymond Green 13 AST),84 - 101,17,Stephen Curry,GSW,Draymond Green,GSW,,
219,2POINTMISS,3,10:09,MISS Josh Giddey 12' Pullup Jump Shot,84 - 101,17,Josh Giddey,OKC,,,,
220,REBOUND,3,10:06,Andrew Wiggins REBOUND (Off:0 Def:2),84 - 101,17,Andrew Wiggins,GSW,,,,
221,3POINT,3,10:00,Klay Thompson 25' 3PT Jump Shot (21 PTS),84 - 104,20,Klay Thompson,GSW,,,,
222,2POINT,3,9:47,Shai Gilgeous-Alexander 4' Driving Layup (22 PTS),86 - 104,18,Shai Gilgeous-Alexander,OKC,,,,
223,FOUL,3,9:37,Kevon Looney S.FOUL (P2.T1),86 - 104,18,Kevon Looney,GSW,Luguentz Dort,OKC,,
224,FTMAKE,3,9:37,Luguentz Dort Free Throw 1 of 2 (12 PTS),87 - 104,17,Luguentz Dort,OKC,,,,
225,SUB,3,9:37,SUB: Jordan Poole FOR Klay Thompson,87 - 104,17,Klay Thompson,GSW,Jordan Poole,GSW,,
226,FTMAKE,3,9:37,Luguentz Dort Free Throw 2 of 2 (13 PTS),88 - 104,16,Luguentz Dort,OKC,,,,
227,2POINT.ASSIST,3,9:23,Andrew Wiggins 3' Cutting Layup Shot (8 PTS) (Draymond Green 14 AST),88 - 106,18,Andrew Wiggins,GSW,Draymond Green,GSW,,
228,3POINT,3,9:10,Josh Giddey 25' 3PT Jump Shot (17 PTS),91 - 106,15,Josh Giddey,OKC,,,,
229,2POINT,3,8:58,Kevon Looney 1' Cutting Layup Shot (9 PTS),91 - 108,17,Kevon Looney,GSW,,,,
230,2POINT.ASSIST,3,8:47,Darius Bazley 2' Cutting Dunk Shot (4 PTS) (Shai Gilgeous-Alexander 7 AST),93 - 108,15,Darius Bazley,OKC,Shai Gilgeous-Alexander,OKC,,
231,TURNOVER,3,8:39,Draymond Green Bad Pass Turnover (P1.T1),93 - 108,15,Draymond Green,GSW,,,,
232,2POINTMISS,3,8:30,MISS Shai Gilgeous-Alexander 17' Pullup Jump Shot,93 - 108,15,Shai Gilgeous-Alexander,OKC,,,,
233,REBOUND,3,8:27,Kevon Looney REBOUND (Off:1 Def:10),93 - 108,15,Kevon Looney,GSW,,,,
234,2POINT,3,8:14,Stephen Curry 12' Fadeaway Bank Shot (30 PTS),93 - 110,17,Stephen Curry,GSW,,,,
235,2POINT,3,7:59,Josh Giddey 5' Driving Layup (19 PTS),95 - 110,15,Josh Giddey,OKC,,,,
236,3POINT.ASSIST,3,7:50,Jordan Poole 28' 3PT Jump Shot (24 PTS) (Draymond Green 15 AST),95 - 113,18,Jordan Poole,GSW,Draymond Green,GSW,,
237,2POINT.ASSIST,3,7:39,Jalen Williams 3' Cutting Layup Shot (13 PTS) (Josh Giddey 2 AST),97 - 113,16,Jalen Williams,OKC,Josh Giddey,OKC,,
238,2POINTMISS,3,7:24,MISS Jordan Poole 14' Pullup Jump Shot,97 - 113,16,Jordan Poole,GSW,,,,
239,REBOUND,3,7:21,Josh Giddey REBOUND (Off:0 Def:2),97 - 113,16,Josh Giddey,OKC,,,,
240,2POINTMISS,3,7:15,MISS Jalen Williams 4' Driving Layup,97 - 113,16,Jalen Williams,OKC,,,,
241,REBOUND,3,7:12,Stephen Curry REBOUND (Off:0 Def:2),97 - 113,16,Stephen Curry,GSW,,,,
242,2POINT,3,7:08,Jordan Poole 3' Driving Layup (26 PTS),97 - 115,18,Jordan Poole,GSW,,,,
243,TIMEOUT,3,7:07,Thunder Timeout: Regular (Reg.2 Short 0),97 - 115,18,,,,,,
244,SUB,3,7:07,SUB: Kenrich Williams FOR Josh Giddey,97 - 115,18,Josh Giddey,OKC,Kenrich Williams,OKC,,
245,SUB,3,7:07,SUB: Tre Mann FOR Luguentz Dort,97 - 115,18,Luguentz Dort,OKC,Tre Mann,OKC,,
246,SUB,3,7:07,SUB: Moses Moody FOR Andrew Wiggins,97 - 115,18,Andrew Wiggins,GSW,Moses Moody,GSW,,
247,SUB,3,7:07,SUB: JaMychal Green FOR Kevon Looney,97 - 115,18,Kevon Looney,GSW,JaMychal Green,GSW,,
248,3POINT.ASSIST,3,6:55,Tre Mann 26' 3PT Jump Shot (16 PTS) (Shai Gilgeous-Alexander 8 AST),100 - 115,15,Tre Mann,OKC,Shai Gilgeous-Alexander,OKC,,
249,2POINT,3,6:34,Draymond Green 2' Layup (10 PTS),100 - 117,17,Draymond Green,GSW,,,,
250,2POINTMISS,3,6:15,MISS Shai Gilgeous-Alexander 14' Pullup Jump Shot,100 - 117,17,Shai Gilgeous-Alexander,OKC,,,,
251,REBOUND,3,6:12,Stephen Curry REBOUND (Off:0 Def:3),100 - 117,17,Stephen Curry,GSW,,,,
252,3POINTMISS,3,6:06,MISS Jordan Poole 26' 3PT Jump Shot,100 - 117,17,Jordan Poole,GSW,,,,
253,REBOUND,3,6:03,Darius Bazley REBOUND (Off:0 Def:3),100 - 117,17,Darius Bazley,OKC,,,,
254,2POINTMISS,3,5:56,MISS Darius Bazley 9' Driving Floating Jump Shot,100 - 117,17,Darius Bazley,OKC,,,,
255,REBOUND,3,5:53,JaMychal Green REBOUND (Off:0 Def:1),100 - 117,17,JaMychal Green,GSW,,,,
256,2POINTMISS,3,5:45,MISS Jordan Poole 5' Driving Layup,100 - 117,17,Jordan Poole,GSW,,,,
257,REBOUND,3,5:43,Shai Gilgeous-Alexander REBOUND (Off:0 Def:1),100 - 117,17,Shai Gilgeous-Alexander,OKC,,,,
258,3POINTMISS,3,5:38,MISS Kenrich Williams 27' 3PT Jump Shot,100 - 117,17,Kenrich Williams,OKC,,,,
259,REBOUND,3,5:35,JaMychal Green REBOUND (Off:0 Def:2),100 - 117,17,JaMychal Green,GSW,,,,
260,2POINTMISS,3,5:23,MISS Stephen Curry 17' Pullup Jump Shot,100 - 117,17,Stephen Curry,GSW,,,,
261,REBOUND,3,5:20,Tre Mann REBOUND (Off:0 Def:1),100 - 117,17,Tre Mann,OKC,,,,
262,FOUL,3,5:18,Stephen Curry P.FOUL (P1.T1),100 - 117,17,Stephen Curry,GSW,Jalen Williams,OKC,,
263,FTMAKE,3,5:18,Jalen Williams Free Throw 1 of 2 (14 PTS),101 - 117,16,Jalen Williams,OKC,,,,
264,SUB,3,5:18,SUB: Jonathan Kuminga FOR Stephen Curry,101 - 117,16,Stephen Curry,GSW,Jonathan Kuminga,GSW,,
265,SUB,3,5:18,SUB: Klay Thompson FOR Jordan Poole,101 - 117,16,Jordan Poole,GSW,Klay Thompson,GSW,,
266,FTMAKE,3,5:18,Jalen Williams Free Throw 2 of 2 (15 PTS),102 - 117,15,Jalen Williams,OKC,,,,
267,2POINTMISS,3,5:03,MISS Moses Moody 17' Pullup Jump Shot,102 - 117,15,Moses Moody,GSW,,,,
268,REBOUND,3,5:00,Darius Bazley REBOUND (Off:0 Def:4),102 - 117,15,Darius Bazley,OKC,,,,
269,2POINT,3,4:53,Darius Bazley 2' Driving Dunk Shot (6 PTS),104 - 117,13,Darius Bazley,OKC,,,,
270,FOUL,3,4:41,Darius Bazley P.FOUL (P1.T1),104 - 117,13,Darius Bazley,OKC,Draymond Green,GSW,,
271,FTMISS,3,4:41,MISS Draymond Green Free Throw 1 of 2,104 - 117,13,Draymond Green,GSW,,,,
272,REBOUND,3,4:41,GSW Rebound,104 - 117,13,,,,,,
273,SUB,3,4:41,SUB: Josh Giddey FOR Tre Mann,104 - 117,13,Tre Mann,OKC,Josh Giddey,OKC,,
274,SUB,3,4:41,SUB: Anthony Lamb FOR Draymond Green,104 - 117,13,Draymond Green,GSW,Anthony Lamb,GSW,,
275,FTMAKE,3,4:41,Anthony Lamb Free Throw 2 of 2 (3 PTS),104 - 118,14,Anthony Lamb,GSW,,,,
276,3POINT,3,4:27,Shai Gilgeous-Alexander 27' 3PT Step Back Jump Shot (25 PTS),107 - 118,11,Shai Gilgeous-Alexander,OKC,,,,
277,3POINT,3,4:13,Klay Thompson 25' 3PT Jump Shot (24 PTS),107 - 121,14,Klay Thompson,GSW,,,,
278,3POINT,3,3:58,Josh Giddey 28' 3PT Pullup Jump Shot (22 PTS),110 - 121,11,Josh Giddey,OKC,,,,
279,3POINT,3,3:46,Klay Thompson 27' 3PT Pullup Jump Shot (27 PTS),110 - 124,14,Klay Thompson,GSW,,,,
280,FOUL,3,3:32,JaMychal Green P.FOUL (P3.T2),110 - 124,14,JaMychal Green,GSW,Shai Gilgeous-Alexander,OKC,,
281,SUB,3,3:32,SUB: Jordan Poole FOR Moses Moody,110 - 124,14,Moses Moody,GSW,Jordan Poole,GSW,,
282,SUB,3,3:32,SUB: Kevon Looney FOR JaMychal Green,110 - 124,14,JaMychal Green,GSW,Kevon Looney,GSW,,
283,FTMAKE,3,3:32,Shai Gilgeous-Alexander Free Throw 1 of 2 (26 PTS),111 - 124,13,Shai Gilgeous-Alexander,OKC,,,,
284,FTMAKE,3,3:32,Shai Gilgeous-Alexander Free Throw 2 of 2 (27 PTS),112 - 124,12,Shai Gilgeous-Alexander,OKC,,,,
285,3POINTMISS,3,3:20,MISS Klay Thompson 26' 3PT Jump Shot,112 - 124,12,Klay Thompson,GSW,,,,
286,REBOUND,3,3:17,Kenrich Williams REBOUND (Off:0 Def:2),112 - 124,12,Kenrich Williams,OKC,,,,
287,2POINTMISS,3,3:10,MISS Josh Giddey 4' Driving Layup,112 - 124,12,Josh Giddey,OKC,,,,
288,REBOUND,3,3:07,Kevon Looney REBOUND (Off:1 Def:11),112 - 124,12,Kevon Looney,GSW,,,,
289,2POINT.ASSIST,3,3:01,Jonathan Kuminga 2' Alley Oop Dunk (4 PTS) (Jordan Poole 2 AST),112 - 126,14,Jonathan Kuminga,GSW,Jordan Poole,GSW,,
290,2POINTMISS,3,2:45,MISS Darius Bazley 15' Jump Shot,112 - 126,14,Darius Bazley,OKC,,,,
291,REBOUND,3,2:42,Anthony Lamb REBOUND (Off:0 Def:1),112 - 126,14,Anthony Lamb,GSW,,,,
292,3POINT.ASSIST,3,2:36,Jordan Poole 26' 3PT Jump Shot (29 PTS) (Kevon Looney 1 AST),112 - 129,17,Jordan Poole,GSW,Kevon Looney,GSW,,
293,TIMEOUT,3,2:35,Thunder Timeout: Regular (Reg.3 Short 0),112 - 129,17,,,,,,
294,SUB,3,2:35,SUB: Tre Mann FOR Kenrich Williams,112 - 129,17,Kenrich Williams,OKC,Tre Mann,OKC,,
295,SUB,3,2:35,SUB: Luguentz Dort FOR Josh Giddey,112 - 129,17,Josh Giddey,OKC,Luguentz Dort,OKC,,
296,SUB,3,2:35,SUB: Stephen Curry FOR Anthony Lamb,112 - 129,17,Anthony Lamb,GSW,Stephen Curry,GSW,,
297,SUB,3,2:35,SUB: Draymond Green FOR Kevon Looney,112 - 129,17,Kevon Looney,GSW,Draymond Green,GSW,,
298,3POINT.ASSIST,3,2:22,Luguentz Dort 25' 3PT Jump Shot (16 PTS) (Shai Gilgeous-Alexander 9 AST),115 - 129,14,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
299,3POINT,3,2:08,Stephen Curry 28' 3PT Step Back Jump Shot (33 PTS),115 - 132,17,Stephen Curry,GSW,,,,
300,3POINTMISS,3,1:51,MISS Tre Mann 27' 3PT Jump Shot,115 - 132,17,Tre Mann,OKC,,,,
301,REBOUND,3,1:48,Draymond Green REBOUND (Off:1 Def:6),115 - 132,17,Draymond Green,GSW,,,,
302,2POINT,3,1:35,Jonathan Kuminga 4' Driving Dunk Shot (6 PTS),115 - 134,19,Jonathan Kuminga,GSW,,,,
303,2POINTMISS,3,1:20,MISS Shai Gilgeous-Alexander 10' Driving Floating Jump Shot,115 - 134,19,Shai Gilgeous-Alexander,OKC,,,,
304,REBOUND,3,1:17,Draymond Green REBOUND (Off:1 Def:7),115 - 134,19,Draymond Green,GSW,,,,
305,TURNOVER,3,1:12,Klay Thompson Out of Bounds Lost Ball Turnover (P1.T2),115 - 134,19,Klay Thompson,GSW,,,,
306,3POINT,3,1:01,Tre Mann 26' 3PT Step Back Jump Shot (19 PTS),118 - 134,16,Tre Mann,OKC,,,,
307,FOUL,3,0:45,Tre Mann S.FOUL (P2.T2),118 - 134,16,Tre Mann,OKC,Jonathan Kuminga,GSW,,
308,FTMAKE,3,0:45,Jonathan Kuminga Free Throw 1 of 2 (7 PTS),118 - 135,17,Jonathan Kuminga,GSW,,,,
309,FTMAKE,3,0:45,Jonathan Kuminga Free Throw 2 of 2 (8 PTS),118 - 136,18,Jonathan Kuminga,GSW,,,,
310,2POINT,3,0:33,Shai Gilgeous-Alexander 5' Driving Floating Jump Shot (29 PTS),120 - 136,16,Shai Gilgeous-Alexander,OKC,,,,
311,3POINTMISS,3,0:20,MISS Jordan Poole 25' 3PT Pullup Jump Shot,120 - 136,16,Jordan Poole,GSW,,,,
312,REBOUND,3,0:17,Draymond Green REBOUND (Off:2 Def:7),120 - 136,16,Draymond Green,GSW,,,,
313,2POINTMISS,3,0:01,MISS Jonathan Kuminga 16' Jump Shot,120 - 136,16,Jonathan Kuminga,GSW,,,,
314,REBOUND,3,0:00,Darius Bazley REBOUND (Off:0 Def:5),120 - 136,16,Darius Bazley,OKC,,,,
315,ENDOFPERIOD,3,0:00,End of 3rd Period,120 - 136,16,,,,,,
316,STARTOFPERIOD,4,12:00,Start of 4th Period,120 - 136,16,,,,,,
317,2POINTMISS,4,11:45,MISS Darius Bazley 8' Turnaround Hook Shot,120 - 136,16,Darius Bazley,OKC,,,,
318,REBOUND,4,11:42,Draymond Green REBOUND (Off:2 Def:8),120 - 136,16,Draymond Green,GSW,,,,
319,2POINT.ASSIST,4,11:34,Jonathan Kuminga 2' Cutting Dunk Shot (10 PTS) (Draymond Green 16 AST),120 - 138,18,Jonathan Kuminga,GSW,Draymond Green,GSW,,
320,3POINTMISS,4,11:20,MISS Luguentz Dort 25' 3PT Jump Shot,120 - 138,18,Luguentz Dort,OKC,,,,
321,REBOUND,4,11:17,Jonathan Kuminga REBOUND (Off:0 Def:1),120 - 138,18,Jonathan Kuminga,GSW,,,,
322,2POINTMISS,4,11:08,MISS Jordan Poole 7' Driving Floating Jump Shot,120 - 138,18,Jordan Poole,GSW,,,,
323,REBOUND,4,11:05,Darius Bazley REBOUND (Off:0 Def:6),120 - 138,18,Darius Bazley,OKC,,,,
324,3POINT.ASSIST,4,10:59,Tre Mann 26' 3PT Jump Shot (22 PTS) (Luguentz Dort 2 AST),123 - 138,15,Tre Mann,OKC,Luguentz Dort,OKC,,
325,FOUL,4,10:43,Tre Mann S.FOUL (P3.T1),123 - 138,15,Tre Mann,OKC,Stephen Curry,GSW,,
326,FTMAKE,4,10:43,Stephen Curry Free Throw 1 of 2 (34 PTS),123 - 139,16,Stephen Curry,GSW,,,,
327,SUB,4,10:43,SUB: Jalen Williams FOR Tre Mann,123 - 139,16,Tre Mann,OKC,Jalen Williams,OKC,,
328,SUB,4,10:43,SUB: Josh Giddey FOR Eugene Omoruyi,123 - 139,16,Eugene Omoruyi,OKC,Josh Giddey,OKC,,
329,SUB,4,10:43,SUB: Klay Thompson FOR Jordan Poole,123 - 139,16,Jordan Poole,GSW,Klay Thompson,GSW,,
330,FTMAKE,4,10:43,Stephen Curry Free Throw 2 of 2 (35 PTS),123 - 140,17,Stephen Curry,GSW,,,,
331,2POINTMISS,4,10:28,MISS Darius Bazley 14' Fadeaway Jumper,123 - 140,17,Darius Bazley,OKC,,,,
332,REBOUND,4,10:25,Anthony Lamb REBOUND (Off:0 Def:2),123 - 140,17,Anthony Lamb,GSW,,,,
333,3POINTMISS,4,10:16,MISS Klay Thompson 28' 3PT Jump Shot,123 - 140,17,Klay Thompson,GSW,,,,
334,REBOUND,4,10:13,Luguentz Dort REBOUND (Off:0 Def:1),123 - 140,17,Luguentz Dort,OKC,,,,
335,2POINT.ASSIST,4,10:08,Jalen Williams 2' Cutting Layup Shot (17 PTS) (Luguentz Dort 3 AST),125 - 140,15,Jalen Williams,OKC,Luguentz Dort,OKC,,
336,TIMEOUT,4,10:07,WARRIORS Timeout: Regular (Reg.1 Short 0),125 - 140,15,,,,,,
337,SUB,4,10:07,SUB: Andrew Wiggins FOR Anthony Lamb,125 - 140,15,Anthony Lamb,GSW,Andrew Wiggins,GSW,,
338,SUB,4,10:07,SUB: Jordan Poole FOR Jonathan Kuminga,125 - 140,15,Jonathan Kuminga,GSW,Jordan Poole,GSW,,
339,2POINTMISS,4,9:54,MISS Draymond Green 7' Turnaround Hook Shot,125 - 140,15,Draymond Green,GSW,,,,
340,REBOUND,4,9:51,Darius Bazley REBOUND (Off:0 Def:7),125 - 140,15,Darius Bazley,OKC,,,,
341,3POINT,4,9:44,Luguentz Dort 25' 3PT Jump Shot (19 PTS),128 - 140,12,Luguentz Dort,OKC,,,,
342,2POINTMISS,4,9:29,MISS Jordan Poole 16' Pullup Jump Shot,128 - 140,12,Jordan Poole,GSW,,,,
343,REBOUND,4,9:26,Darius Bazley REBOUND (Off:0 Def:8),128 - 140,12,Darius Bazley,OKC,,,,
344,2POINT,4,9:19,Josh Giddey 4' Driving Layup (24 PTS),130 - 140,10,Josh Giddey,OKC,,,,
345,2POINT,4,9:04,Stephen Curry 12' Pullup Jump Shot (37 PTS),130 - 142,12,Stephen Curry,GSW,,,,
346,3POINTMISS,4,8:47,MISS Shai Gilgeous-Alexander 27' 3PT Step Back Jump Shot,130 - 142,12,Shai Gilgeous-Alexander,OKC,,,,
347,REBOUND,4,8:44,Draymond Green REBOUND (Off:2 Def:9),130 - 142,12,Draymond Green,GSW,,,,
348,3POINTMISS,4,8:37,MISS Jordan Poole 26' 3PT Jump Shot,130 - 142,12,Jordan Poole,GSW,,,,
349,REBOUND,4,8:34,Luguentz Dort REBOUND (Off:0 Def:2),130 - 142,12,Luguentz Dort,OKC,,,,
350,2POINT.ASSIST,4,8:28,Jalen Williams 3' Driving Layup (19 PTS) (Josh Giddey 3 AST),132 - 142,10,Jalen Williams,OKC,Josh Giddey,OKC,,
351,FOUL,4,8:16,Shai Gilgeous-Alexander S.FOUL (P2.T2),132 - 142,10,Shai Gilgeous-Alexander,OKC,Andrew Wiggins,GSW,,
352,FTMAKE,4,8:16,Andrew Wiggins Free Throw 1 of 2 (9 PTS),132 - 143,11,Andrew Wiggins,GSW,,,,
353,FTMAKE,4,8:16,Andrew Wiggins Free Throw 2 of 2 (10 PTS),132 - 144,12,Andrew Wiggins,GSW,,,,
354,2POINT,4,8:06,Shai Gilgeous-Alexander 8' Floating Jump Shot (31 PTS),134 - 144,10,Shai Gilgeous-Alexander,OKC,,,,
355,3POINT,4,7:54,Klay Thompson 26' 3PT Jump Shot (30 PTS),134 - 147,13,Klay Thompson,GSW,,,,
356,FOUL,4,7:39,Draymond Green P.FOUL (P2.T1),134 - 147,13,Draymond Green,GSW,Josh Giddey,OKC,,
357,FTMAKE,4,7:39,Josh Giddey Free Throw 1 of 2 (25 PTS),135 - 147,12,Josh Giddey,OKC,,,,
358,FTMAKE,4,7:39,Josh Giddey Free Throw 2 of 2 (26 PTS),136 - 147,11,Josh Giddey,OKC,,,,
359,2POINTMISS,4,7:24,MISS Stephen Curry 9' Driving Floating Jump Shot,136 - 147,11,Stephen Curry,GSW,,,,
360,REBOUND,4,7:21,Darius Bazley REBOUND (Off:0 Def:9),136 - 147,11,Darius Bazley,OKC,,,,
361,2POINT,4,7:15,Shai Gilgeous-Alexander 5' Turnaround Jump Shot (33 PTS),138 - 147,9,Shai Gilgeous-Alexander,OKC,,,,
362,2POINT,4,7:02,Jordan Poole 3' Driving Layup (31 PTS),138 - 149,11,Jordan Poole,GSW,,,,
363,2POINT,4,6:47,Shai Gilgeous-Alexander 8' Turnaround Fadeaway (35 PTS),140 - 149,9,Shai Gilgeous-Alexander,OKC,,,,
364,2POINTMISS,4,6:32,MISS Draymond Green 4' Driving Hook Shot,140 - 149,9,Draymond Green,GSW,,,,
365,REBOUND,4,6:29,Darius Bazley REBOUND (Off:0 Def:10),140 - 149,9,Darius Bazley,OKC,,,,
366,3POINTMISS,4,6:23,MISS Luguentz Dort 26' 3PT Jump Shot,140 - 149,9,Luguentz Dort,OKC,,,,
367,REBOUND,4,6:20,Andrew Wiggins REBOUND (Off:0 Def:3),140 - 149,9,Andrew Wiggins,GSW,,,,
368,3POINT.ASSIST,4,6:14,Stephen Curry 28' 3PT Jump Shot (40 PTS) (Draymond Green 17 AST),140 - 152,12,Stephen Curry,GSW,Draymond Green,GSW,,
369,TIMEOUT,4,6:13,Thunder Timeout: Regular (Reg.4 Short 0),140 - 152,12,,,,,,
370,SUB,4,6:13,SUB: Jonathan Kuminga FOR Andrew Wiggins,140 - 152,12,Andrew Wiggins,GSW,Jonathan Kuminga,GSW,,
371,2POINT,4,5:59,Shai Gilgeous-Alexander 5' Driving Floating Jump Shot (37 PTS),142 - 152,10,Shai Gilgeous-Alexander,OKC,,,,
372,3POINT,4,5:44,Stephen Curry 26' 3PT Jump Shot (43 PTS),142 - 155,13,Stephen Curry,GSW,,,,
373,FOUL,4,5:29,Jonathan Kuminga P.FOUL (P2.T2),142 - 155,13,Jonathan Kuminga,GSW,Shai Gilgeous-Alexander,OKC,,
374,FTMISS,4,5:29,MISS Shai Gilgeous-Alexander Free Throw 1 of 2,142 - 155,13,Shai Gilgeous-Alexander,OKC,,,,
375,REBOUND,4,5:29,Thunder Rebound,142 - 155,13,,,,,,
376,SUB,4,5:29,SUB: Tre Mann FOR Luguentz Dort,142 - 155,13,Luguentz Dort,OKC,Tre Mann,OKC,,
377,SUB,4,5:29,SUB: Anthony Lamb FOR Draymond Green,142 - 155,13,Draymond Green,GSW,Anthony Lamb,GSW,,
378,SUB,4,5:29,SUB: Andrew Wiggins FOR Klay Thompson,142 - 155,13,Klay Thompson,GSW,Andrew Wiggins,GSW,,
379,FTMAKE,4,5:29,Shai Gilgeous-Alexander Free Throw 2 of 2 (38 PTS),143 - 155,12,Shai Gilgeous-Alexander,OKC,,,,
380,2POINT,4,5:12,Stephen Curry 4' Driving Reverse Layup (45 PTS),143 - 157,14,Stephen Curry,GSW,,,,
381,2POINT,4,5:01,Shai Gilgeous-Alexander 18' Pullup Jump Shot (40 PTS),145 - 157,12,Shai Gilgeous-Alexander,OKC,,,,
382,3POINT,4,4:46,Jordan Poole 27' 3PT Jump Shot (34 PTS),145 - 160,15,Jordan Poole,GSW,,,,
383,2POINT,4,4:33,Josh Giddey 3' Driving Layup (28 PTS),147 - 160,13,Josh Giddey,OKC,,,,
384,2POINT.ASSIST,4,4:23,Jonathan Kuminga 2' Cutting Dunk Shot (12 PTS) (Stephen Curry 5 AST),147 - 162,15,Jonathan Kuminga,GSW,Stephen Curry,GSW,,
385,FOUL,4,4:09,Anthony Lamb S.FOUL (P1.T3),147 - 162,15,Anthony Lamb,GSW,Shai Gilgeous-Alexander,OKC,,
386,FTMAKE,4,4:09,Shai Gilgeous-Alexander Free Throw 1 of 2 (41 PTS),148 - 162,14,Shai Gilgeous-Alexander,OKC,,,,
387,FTMAKE,4,4:09,Shai Gilgeous-Alexander Free Throw 2 of 2 (42 PTS),149 - 162,13,Shai Gilgeous-Alexander,OKC,,,,
388,3POINT,4,3:57,Jordan Poole 28' 3PT Step Back Jump Shot (37 PTS),149 - 165,16,Jordan Poole,GSW,,,,
389,2POINTMISS,4,3:40,MISS Josh Giddey 6' Floating Jump Shot,149 - 165,16,Josh Giddey,OKC,,,,
390,REBOUND,4,3:37,Jonathan Kuminga REBOUND (Off:0 Def:2),149 - 165,16,Jonathan Kuminga,GSW,,,,
391,TURNOVER,4,3:30,Stephen Curry Palming Turnover (P3.T3),149 - 165,16,Stephen Curry,GSW,,,,
392,3POINTMISS,4,3:18,MISS Tre Mann 28' 3PT Jump Shot,149 - 165,16,Tre Mann,OKC,,,,
393,REBOUND,4,3:15,Andrew Wiggins REBOUND (Off:0 Def:4),149 - 165,16,Andrew Wiggins,GSW,,,,
394,3POINT,4,3:08,Stephen Curry 27' 3PT Jump Shot (48 PTS),149 - 168,19,Stephen Curry,GSW,,,,
395,TIMEOUT,4,3:08,Thunder Timeout: Regular (Reg.5 Short 0),149 - 168,19,,,,,,
396,SUB,4,3:08,SUB: Luguentz Dort FOR Tre Mann,149 - 168,19,Tre Mann,OKC,Luguentz Dort,OKC,,
397,SUB,4,3:08,SUB: Klay Thompson FOR Andrew Wiggins,149 - 168,19,Andrew Wiggins,GSW,Klay Thompson,GSW,,
398,2POINT,4,2:54,Shai Gilgeous-Alexander 12' Fadeaway Jumper (44 PTS),151 - 168,17,Shai Gilgeous-Alexander,OKC,,,,
399,3POINTMISS,4,2:41,MISS Stephen Curry 28' 3PT Step Back Jump Shot,151 - 168,17,Stephen Curry,GSW,,,,
400,REBOUND,4,2:38,Darius Bazley REBOUND (Off:0 Def:11),151 - 168,17,Darius Bazley,OKC,,,,
