,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
217,SUB,3,2:30,SUB: Gilgeous-Alexander FOR Mann,70 - 106,-36,Shai Gilgeous-Alexander,OKC,Tre Mann,OKC,,
218,2POINTMISS,3,2:15,MISS Williams 18' Jump Shot,70 - 106,-36,Kenrich Williams,OKC,,,,
219,REBOUND,3,2:12,Thompson REBOUND (Off:0 Def:4),70 - 106,-36,Klay Thompson,GSW,,,,
220,2POINT,3,2:00,Thompson 20' Jump Shot (31 PTS),70 - 108,-38,Klay Thompson,GSW,,,,
221,TIMEOUT,3,1:50,THUNDER Timeout: Short,70 - 108,-38,,,,,,
222,SUB,3,1:50,SUB: Mann FOR Gilgeous-Alexander,70 - 108,-38,Shai Gilgeous-Alexander,OKC,Tre Mann,OKC,,
223,3POINT,3,1:40,Mann 23' 3PT Catch and Shoot (9 PTS),73 - 108,-35,Tre Mann,OKC,,,,
224,FOUL,3,1:25,Green Personal Foul (P5),73 - 108,-35,Draymond Green,GSW,Mann,OKC,,
225,FTMAKE,3,1:25,Mann Free Throw 1 of 1 (10 PTS),74 - 108,-34,Tre Mann,OKC,,,,
226,3POINTMISS,3,1:10,MISS Curry 26' 3PT Pullup Jump Shot,74 - 108,-34,Stephen Curry,GSW,,,,
227,REBOUND,3,1:07,Adams REBOUND (Off:0 Def:4),74 - 108,-34,Steven Adams,OKC,,,,
228,2POINT,3,0:55,Adams 6' Putback Layup (4 PTS),76 - 108,-32,Steven Adams,OKC,,,,
229,FOUL,3,0:40,Thompson Personal Foul (P3),76 - 108,-32,Klay Thompson,GSW,Adams,OKC,,
230,FTMISS,3,0:40,MISS Adams Free Throw 1 of 1,76 - 108,-32,Steven Adams,OKC,,,,
231,REBOUND,3,0:39,Wiseman REBOUND (Off:0 Def:8),76 - 108,-32,James Wiseman,GSW,,,,
232,2POINT,3,0:25,Wiseman 8' Dunk (12 PTS),76 - 110,-34,James Wiseman,GSW,,,,
233,TURNOVER,3,0:15,Mann Lost Ball Turnover (P4.T5),76 - 110,-34,Tre Mann,OKC,,,,
234,STEAL,3,0:15,Green STEAL,76 - 110,-34,Draymond Green,GSW,,,,
235,3POINT,3,0:10,Thompson 27' 3PT Catch and Shoot (34 PTS),76 - 113,-37,Klay Thompson,GSW,,,,
236,TURNOVER,3,0:05,Bazley Bad Pass Turnover (P3.T6),76 - 113,-37,Darius Bazley,OKC,,,,
237,STEAL,3,0:05,Wiggins STEAL,76 - 113,-37,Andrew Wiggins,GSW,,,,
238,2POINT,3,0:02,Wiggins 10' Driving Layup (23 PTS),76 - 115,-39,Andrew Wiggins,GSW,,,,
239,ENDOFPERIOD,3,0:00,End of 3rd Period,76 - 115,-39,,,,,,
240,STARTOFPERIOD,4,12:00,Start of 4th Period,76 - 115,-39,,,,,,
241,SUB,4,12:00,SUB: Poole FOR Curry,76 - 115,-39,Stephen Curry,GSW,Jordan Poole,GSW,,
242,SUB,4,12:00,SUB: Williams FOR Adams,76 - 115,-39,Steven Adams,OKC,Kenrich Williams,OKC,,
243,3POINT,4,11:45,Poole 23' 3PT Catch and Shoot (12 PTS),76 - 118,-42,Jordan Poole,GSW,,,,
244,2POINT,4,11:30,Dort 15' Pullup Jump Shot (13 PTS),78 - 118,-40,Luguentz Dort,OKC,,,,
245,FOUL,4,11:15,Williams Shooting Foul (P1),78 - 118,-40,Kenrich Williams,OKC,Poole,GSW,,
246,FTMAKE,4,11:15,Poole Free Throw 1 of 2 (13 PTS),78 - 119,-41,Jordan Poole,GSW,,,,
247,FTMAKE,4,11:15,Poole Free Throw 2 of 2 (14 PTS),78 - 120,-42,Jordan Poole,GSW,,,,
248,2POINTMISS,4,11:00,MISS Bazley 17' Jump Shot,78 - 120,-42,Darius Bazley,OKC,,,,
249,REBOUND,4,10:58,Wiseman REBOUND (Off:0 Def:9),78 - 120,-42,James Wiseman,GSW,,,,
250,2POINT,4,10:45,Wiseman 8' Dunk (14 PTS),78 - 122,-44,James Wiseman,GSW,,,,
251,2POINT,4,10:30,Mann 12' Floating Jump Shot (12 PTS),80 - 122,-42,Tre Mann,OKC,,,,
252,3POINTMISS,4,10:15,MISS Wiggins 27' 3PT Pullup Jump Shot,80 - 122,-42,Andrew Wiggins,GSW,,,,
253,REBOUND,4,10:12,Dort REBOUND (Off:0 Def:5),80 - 122,-42,Luguentz Dort,OKC,,,,
254,2POINT.ASSIST,4,10:00,Diallo 15' Jump Shot (13 PTS) (Williams 2 AST),82 - 122,-40,Hamidou Diallo,OKC,Kenrich Williams,OKC,,
255,TURNOVER,4,9:50,Poole Bad Pass Turnover (P2.T1),82 - 122,-40,Jordan Poole,GSW,,,,
256,STEAL,4,9:50,Williams STEAL,82 - 122,-40,Kenrich Williams,OKC,,,,
257,2POINT,4,9:35,Williams 8' Layup (2 PTS),84 - 122,-38,Kenrich Williams,OKC,,,,
258,FOUL,4,9:20,Diallo Personal Foul (P3),84 - 122,-38,Hamidou Diallo,OKC,Wiseman,GSW,,
259,FTMAKE,4,9:20,Wiseman Free Throw 1 of 2 (15 PTS),84 - 123,-39,James Wiseman,GSW,,,,
260,FTMAKE,4,9:20,Wiseman Free Throw 2 of 2 (16 PTS),84 - 124,-40,James Wiseman,GSW,,,,
261,3POINT,4,9:05,Dort 23' 3PT Jump Shot (16 PTS),87 - 124,-37,Luguentz Dort,OKC,,,,
262,2POINTMISS,4,8:50,MISS Thompson 18' Pullup Jump Shot,87 - 124,-37,Klay Thompson,GSW,,,,
263,REBOUND,4,8:48,Bazley REBOUND (Off:1 Def:6),87 - 124,-37,Darius Bazley,OKC,,,,
264,2POINT,4,8:33,Bazley 6' Putback Layup (15 PTS),89 - 124,-35,Darius Bazley,OKC,,,,
265,3POINTMISS,4,8:18,MISS Poole 24' 3PT Pullup Jump Shot,89 - 124,-35,Jordan Poole,GSW,,,,
266,REBOUND,4,8:15,Mann REBOUND (Off:0 Def:3),89 - 124,-35,Tre Mann,OKC,,,,
267,2POINT,4,8:00,Mann 10' Driving Layup (14 PTS),91 - 124,-33,Tre Mann,OKC,,,,
268,TURNOVER,4,7:45,Wiseman Lost Ball Turnover (P3.T3),91 - 124,-33,James Wiseman,GSW,,,,
269,STEAL,4,7:45,Diallo STEAL,91 - 124,-33,Hamidou Diallo,OKC,,,,
270,2POINT,4,7:30,Diallo 12' Jump Shot (15 PTS),93 - 124,-31,Hamidou Diallo,OKC,,,,
271,TIMEOUT,4,7:20,WARRIORS Timeout: Regular,93 - 124,-31,,,,,,
272,SUB,4,7:20,SUB: Curry FOR Poole,93 - 124,-31,Jordan Poole,GSW,Stephen Curry,GSW,,
273,3POINT,4,7:10,Curry 27' 3PT Catch and Shoot (31 PTS),93 - 127,-34,Stephen Curry,GSW,,,,
274,2POINT,4,6:55,Dort 18' Pullup Jump Shot (18 PTS),95 - 127,-32,Luguentz Dort,OKC,,,,
275,FOUL,4,6:40,Williams Personal Foul (P2),95 - 127,-32,Kenrich Williams,OKC,Curry,GSW,,
276,FTMAKE,4,6:40,Curry Free Throw 1 of 1 (32 PTS),95 - 128,-33,Stephen Curry,GSW,,,,
277,2POINT,4,6:25,Wiseman 10' Hook Shot (18 PTS),95 - 130,-35,James Wiseman,GSW,,,,
278,3POINTMISS,4,6:10,MISS Mann 26' 3PT Pullup Jump Shot,95 - 130,-35,Tre Mann,OKC,,,,
279,REBOUND,4,6:08,Thompson REBOUND (Off:0 Def:5),95 - 130,-35,Klay Thompson,GSW,,,,
280,2POINT.ASSIST,4,5:50,Thompson 16' Jump Shot (36 PTS) (Curry 7 AST),95 - 132,-37,Klay Thompson,GSW,Stephen Curry,GSW,,
281,2POINTMISS,4,5:35,MISS Dort 12' Layup,95 - 132,-37,Luguentz Dort,OKC,,,,
282,REBOUND,4,5:33,Green REBOUND (Off:0 Def:5),95 - 132,-37,Draymond Green,GSW,,,,
283,3POINT,4,5:18,Curry 30' 3PT Step Back Jump Shot (35 PTS),95 - 135,-40,Stephen Curry,GSW,,,,
284,TURNOVER,4,5:00,Mann Lost Ball Turnover (P5.T6),95 - 135,-40,Tre Mann,OKC,,,,
285,STEAL,4,5:00,Green STEAL,95 - 135,-40,Draymond Green,GSW,,,,
286,2POINT.ASSIST,4,4:45,Wiggins 12' Layup (25 PTS) (Thompson 3 AST),95 - 137,-42,Andrew Wiggins,GSW,Klay Thompson,GSW,,
287,TIMEOUT,4,4:30,THUNDER Timeout: Short,95 - 137,-42,,,,,,
288,SUB,4,4:30,SUB: Gilgeous-Alexander FOR Mann,95 - 137,-42,Tre Mann,OKC,Shai Gilgeous-Alexander,OKC,,
289,2POINT.ASSIST,4,4:15,Gilgeous-Alexander 8' Layup (17 PTS) (Dort 2 AST),97 - 137,-40,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
290,FOUL,4,4:00,Green Personal Foul (P6),97 - 137,-40,Draymond Green,GSW,Diallo,OKC,,
291,FTMAKE,4,4:00,Diallo Free Throw 1 of 1 (16 PTS),98 - 137,-39,Hamidou Diallo,OKC,,,,
292,2POINTMISS,4,3:45,MISS Wiggins 17' Jump Shot,98 - 137,-39,Andrew Wiggins,GSW,,,,
293,REBOUND,4,3:42,Dort REBOUND (Off:0 Def:6),98 - 137,-39,Luguentz Dort,OKC,,,,
294,3POINT,4,3:25,Dort 24' 3PT Pullup Jump Shot (21 PTS),101 - 137,-36,Luguentz Dort,OKC,,,,
295,2POINT,4,3:10,Thompson 14' Pullup Jump Shot (38 PTS),101 - 139,-38,Klay Thompson,GSW,,,,
296,2POINTMISS,4,2:55,MISS Gilgeous-Alexander 9' Layup,101 - 139,-38,Shai Gilgeous-Alexander,OKC,,,,
297,REBOUND,4,2:53,Curry REBOUND (Off:0 Def:3),101 - 139,-38,Stephen Curry,GSW,,,,
298,3POINT,4,2:35,Curry 26' 3PT Catch and Shoot (38 PTS),101 - 142,-41,Stephen Curry,GSW,,,,
299,TURNOVER,4,2:20,Bazley Bad Pass Turnover (P4.T7),101 - 142,-41,Darius Bazley,OKC,,,,
300,STEAL,4,2:20,Thompson STEAL,101 - 142,-41,Klay Thompson,GSW,,,,
301,2POINT,4,2:05,Thompson 20' Jump Shot (40 PTS),101 - 144,-43,Klay Thompson,GSW,,,,
302,FOUL,4,1:50,Wiseman Personal Foul (P4),101 - 144,-43,James Wiseman,GSW,Dort,OKC,,
303,FTMISS,4,1:50,MISS Dort Free Throw 1 of 1,101 - 144,-43,Luguentz Dort,OKC,,,,
304,REBOUND,4,1:49,Wiseman REBOUND (Off:0 Def:9),101 - 144,-43,James Wiseman,GSW,,,,
305,2POINT,4,1:35,Wiseman 8' Dunk (20 PTS),101 - 146,-45,James Wiseman,GSW,,,,
306,3POINT,4,1:20,Dort 28' 3PT Jump Shot (24 PTS),104 - 146,-42,Luguentz Dort,OKC,,,,
307,2POINT,4,1:05,Thompson 15' Pullup Jump Shot (42 PTS),104 - 148,-44,Klay Thompson,GSW,,,,
308,2POINTMISS,4,0:50,MISS Williams 18' Jump Shot,104 - 148,-44,Kenrich Williams,OKC,,,,
309,REBOUND,4,0:48,Curry REBOUND (Off:0 Def:4),104 - 148,-44,Stephen Curry,GSW,,,,
310,3POINT,4,0:30,Curry 27' 3PT Pullup Jump Shot (41 PTS),104 - 151,-47,Stephen Curry,GSW,,,,
311,TIMEOUT,4,0:20,THUNDER Timeout: Regular,104 - 151,-47,,,,,,
312,ENDOFPERIOD,4,0:00,End of 4th Period,104 - 151,-47,,,,,,
