,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
225,TIMEOUT,3,0:15,76ERS Timeout: Regular,95 - 84,11,,,,,,
226,SUB,3,0:15,SUB: Harris FOR Curry,95 - 84,11,Seth Curry,PHI,Tobias Harris,PHI,,
227,2POINT,3,0:10,Maxey 17' Jump Shot (31 PTS),97 - 84,13,Tyrese Maxey,PHI,,,,
228,ENDOFPERIOD,3,0:00,End of 3rd Period,97 - 84,13,,,,,,
229,STARTOFPERIOD,4,12:00,Start of 4th Period,97 - 84,13,,,,,,
230,SUB,4,12:00,SUB: Reed FOR Embiid,97 - 84,13,Joel Embiid,PHI,Paul Reed,PHI,,
231,2POINT,4,11:45,Reed 8' Hook Shot (5 PTS),99 - 84,15,Paul Reed,PHI,,,,
232,3POINTMISS,4,11:30,MISS Dort 24' 3PT,99 - 84,15,Luguentz Dort,OKC,,,,
233,REBOUND,4,11:28,Harris REBOUND (Def:3),99 - 84,15,Tobias Harris,PHI,,,,
234,3POINT,4,11:10,Harris 26' 3PT Jump Shot (9 PTS),102 - 84,18,Tobias Harris,PHI,,,,
235,TURNOVER,4,11:00,Thunder Turnover: Bad Pass by Gilgeous-Alexander,102 - 84,18,Shai Gilgeous-Alexander,OKC,,,,
236,STEAL,4,10:58,Maxey STEAL (2 STL),102 - 84,18,Tyrese Maxey,PHI,,,,
237,2POINT,4,10:45,Maxey 12' Layup (33 PTS),104 - 84,20,Tyrese Maxey,PHI,,,,
238,FOUL,4,10:30,Holmgren P.FOUL (P3.T1) (Foster),104 - 84,20,Chet Holmgren,OKC,Paul Reed,PHI,,
239,FTMAKE,4,10:30,Reed Free Throw 1 of 1 (6 PTS),105 - 84,21,Paul Reed,PHI,,,,
240,2POINT,4,10:15,Gilgeous-Alexander 18' Pull-up Jump Shot (33 PTS),105 - 86,19,Shai Gilgeous-Alexander,OKC,,,,
241,TURNOVER,4,10:00,76ers Turnover: Lost Ball by Harris,105 - 86,19,Tobias Harris,PHI,,,,
242,STEAL,4,9:58,Dort STEAL (4 STL),105 - 86,19,Luguentz Dort,OKC,,,,
243,3POINT,4,9:45,Dort 23' 3PT Jump Shot (35 PTS),105 - 89,16,Luguentz Dort,OKC,,,,
244,FOUL,4,9:30,Reed S.FOUL (P4.T2) (Capers),105 - 89,16,Paul Reed,PHI,Darius Bazley,OKC,,
245,FTMAKE,4,9:30,Bazley Free Throw 1 of 2 (4 PTS),105 - 90,15,Darius Bazley,OKC,,,,
246,FTMISS,4,9:30,Bazley Free Throw 2 of 2 Miss,105 - 90,15,Darius Bazley,OKC,,,,
247,REBOUND,4,9:29,Harris REBOUND (Def:4),105 - 90,15,Tobias Harris,PHI,,,,
248,3POINT,4,9:15,Maxey 27' 3PT Jump Shot (36 PTS),108 - 90,18,Tyrese Maxey,PHI,,,,
249,TIMEOUT,4,9:00,THUNDER Timeout: Regular,108 - 90,18,,,,,,
250,SUB,4,9:00,SUB: Muscala FOR Bazley,108 - 90,18,Darius Bazley,OKC,Mike Muscala,OKC,,
251,2POINT,4,8:45,Muscala 6' Layup (2 PTS),108 - 92,16,Mike Muscala,OKC,,,,
252,2POINTMISS,4,8:30,MISS Harris 15' Jump Shot,108 - 92,16,Tobias Harris,PHI,,,,
253,REBOUND,4,8:28,Gilgeous-Alexander REBOUND (Def:6),108 - 92,16,Shai Gilgeous-Alexander,OKC,,,,
254,2POINT,4,8:15,Gilgeous-Alexander 8' Layup (35 PTS),108 - 94,14,Shai Gilgeous-Alexander,OKC,,,,
255,FOUL,4,8:00,Maxey S.FOUL (P2.T3) (Fitzgerald),108 - 94,14,Tyrese Maxey,PHI,Shai Gilgeous-Alexander,OKC,,
256,FTMAKE,4,8:00,Gilgeous-Alexander Free Throw 1 of 1 (36 PTS),108 - 95,13,Shai Gilgeous-Alexander,OKC,,,,
257,3POINTMISS,4,7:45,MISS Maxey 26' 3PT,108 - 95,13,Tyrese Maxey,PHI,,,,
258,REBOUND,4,7:43,Dort REBOUND (Def:5),108 - 95,13,Luguentz Dort,OKC,,,,
259,3POINT,4,7:30,Dort 25' 3PT Jump Shot (38 PTS),108 - 98,10,Luguentz Dort,OKC,,,,
260,TURNOVER,4,7:15,76ers Turnover: Traveling by Curry,108 - 98,10,Seth Curry,PHI,,,,
261,STEAL,4,7:13,Holmgren STEAL (3 STL),108 - 98,10,Chet Holmgren,OKC,,,,
262,2POINT,4,7:00,Holmgren 10' Jump Shot (4 PTS),108 - 100,8,Chet Holmgren,OKC,,,,
263,TIMEOUT,4,6:45,76ERS Timeout: Regular,108 - 100,8,,,,,,
264,SUB,4,6:45,SUB: Embiid FOR Reed,108 - 100,8,Paul Reed,PHI,Joel Embiid,PHI,,
265,3POINT,4,6:30,Embiid 23' 3PT Jump Shot (22 PTS),111 - 100,11,Joel Embiid,PHI,,,,
266,2POINTMISS,4,6:15,MISS Gilgeous-Alexander 16' Jump Shot,111 - 100,11,Shai Gilgeous-Alexander,OKC,,,,
267,REBOUND,4,6:13,Curry REBOUND (Def:5),111 - 100,11,Seth Curry,PHI,,,,
268,2POINT,4,6:00,Embiid 12' Turnaround Jump Shot (24 PTS),113 - 100,13,Joel Embiid,PHI,,,,
269,FOUL,4,5:45,Harris P.FOUL (P3.T4) (Washington),113 - 100,13,Tobias Harris,PHI,Shai Gilgeous-Alexander,OKC,,
270,FTMAKE,4,5:45,Gilgeous-Alexander Free Throw 1 of 1 (37 PTS),113 - 101,12,Shai Gilgeous-Alexander,OKC,,,,
271,3POINTMISS,4,5:30,MISS Harris 24' 3PT,113 - 101,12,Tobias Harris,PHI,,,,
272,REBOUND,4,5:28,Muscala REBOUND (Def:2),113 - 101,12,Mike Muscala,OKC,,,,
273,2POINT,4,5:15,Muscala 15' Jump Shot (4 PTS),113 - 103,10,Mike Muscala,OKC,,,,
274,TURNOVER,4,5:00,76ers Turnover: Bad Pass by Maxey,113 - 103,10,Tyrese Maxey,PHI,,,,
275,STEAL,4,4:58,Gilgeous-Alexander STEAL (4 STL),113 - 103,10,Shai Gilgeous-Alexander,OKC,,,,
276,2POINT,4,4:45,Gilgeous-Alexander 12' Layup (39 PTS),113 - 105,8,Shai Gilgeous-Alexander,OKC,,,,
277,TIMEOUT,4,4:30,76ERS Timeout: Regular,113 - 105,8,,,,,,
278,SUB,4,4:30,SUB: Harris FOR Curry,113 - 105,8,Seth Curry,PHI,Tobias Harris,PHI,,
279,3POINT,4,4:15,Maxey 27' 3PT Jump Shot (39 PTS),116 - 105,11,Tyrese Maxey,PHI,,,,
280,2POINTMISS,4,4:00,MISS Dort 18' Jump Shot,116 - 105,11,Luguentz Dort,OKC,,,,
281,REBOUND,4,3:58,Embiid REBOUND (Def:7),116 - 105,11,Joel Embiid,PHI,,,,
282,2POINT,4,3:45,Embiid 10' Hook Shot (26 PTS),118 - 105,13,Joel Embiid,PHI,,,,
283,TURNOVER,4,3:30,Thunder Turnover: Lost Ball by Holmgren,118 - 105,13,Chet Holmgren,OKC,,,,
284,STEAL,4,3:28,Harris STEAL (2 STL),118 - 105,13,Tobias Harris,PHI,,,,
285,2POINT,4,3:15,Harris 8' Layup (11 PTS),120 - 105,15,Tobias Harris,PHI,,,,
286,FOUL,4,3:00,Gilgeous-Alexander S.FOUL (P2.T2) (Foster),120 - 105,15,Shai Gilgeous-Alexander,OKC,Tyrese Maxey,PHI,,
287,FTMAKE,4,3:00,Maxey Free Throw 1 of 1 (40 PTS),121 - 105,16,Tyrese Maxey,PHI,,,,
288,2POINT,4,2:45,Gilgeous-Alexander 10' Pull-up Jump Shot (41 PTS),121 - 107,14,Shai Gilgeous-Alexander,OKC,,,,
289,3POINT,4,2:30,Embiid 24' 3PT Jump Shot (29 PTS),124 - 107,17,Joel Embiid,PHI,,,,
290,2POINTMISS,4,2:15,MISS Dort 15' Jump Shot,124 - 107,17,Luguentz Dort,OKC,,,,
291,REBOUND,4,2:13,Harris REBOUND (Def:5),124 - 107,17,Tobias Harris,PHI,,,,
292,2POINTMISS,4,2:00,MISS Maxey 10' Jump Shot,124 - 107,17,Tyrese Maxey,PHI,,,,
293,REBOUND,4,1:58,Holmgren REBOUND (Def:5),124 - 107,17,Chet Holmgren,OKC,,,,
294,3POINTMISS,4,1:45,MISS Giddey 27' 3PT,124 - 107,17,Josh Giddey,OKC,,,,
295,REBOUND,4,1:43,Embiid REBOUND (Def:8),124 - 107,17,Joel Embiid,PHI,,,,
296,2POINT,4,1:30,Embiid 12' Turnaround Jump Shot (31 PTS),126 - 107,19,Joel Embiid,PHI,,,,
297,TIMEOUT,4,1:15,THUNDER Timeout: Regular,126 - 107,19,,,,,,
298,SUB,4,1:15,SUB: Reed FOR Embiid,126 - 107,19,Joel Embiid,PHI,Paul Reed,PHI,,
299,2POINT,4,1:00,Muscala 8' Layup (6 PTS),126 - 109,17,Mike Muscala,OKC,,,,
300,FOUL,4,0:45,Reed P.FOUL (P5.T5) (Maddox),126 - 109,17,Paul Reed,PHI,Josh Giddey,OKC,,
301,FTMAKE,4,0:45,Giddey Free Throw 1 of 2 (9 PTS),126 - 110,16,Josh Giddey,OKC,,,,
302,FTMAKE,4,0:45,Giddey Free Throw 2 of 2 (10 PTS),126 - 111,15,Josh Giddey,OKC,,,,
303,2POINTMISS,4,0:30,MISS Harris 12' Jump Shot,126 - 111,15,Tobias Harris,PHI,,,,
304,REBOUND,4,0:28,Dort REBOUND (Def:6),126 - 111,15,Luguentz Dort,OKC,,,,
305,3POINT,4,0:15,Dort 27' 3PT Jump Shot (41 PTS),126 - 114,12,Luguentz Dort,OKC,,,,
306,TIMEOUT,4,0:10,76ERS Timeout: Regular,126 - 114,12,,,,,,
307,SUB,4,0:10,SUB: Thybulle FOR Harris,126 - 114,12,Tobias Harris,PHI,Matisse Thybulle,PHI,,
308,2POINT,4,0:05,Maxey 8' Layup (42 PTS),128 - 114,14,Tyrese Maxey,PHI,,,,
309,ENDOFPERIOD,4,0:00,End of 4th Period,128 - 114,14,,,,,,
