,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
206,FTMAKE,3,10:31,Embiid Free Throw 1 of 2 (27 PTS),67 - 73,6,Joel Embiid,PHI,,,,
207,FTMAKE,3,10:31,Embiid Free Throw 2 of 2 (28 PTS),68 - 73,5,Joel Embiid,PHI,,,,
208,2POINT.ASSIST,3,10:13,Giddey 12' Floating Jump Shot (2 PTS) (Gilgeous-Alexander 3 AST),68 - 75,7,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
209,2POINTMISS,3,9:58,MISS Harris 12' Turnaround Fadeaway Shot,68 - 75,7,Tobias Harris,PHI,,,,
210,REBOUND,3,9:55,Holmgren REBOUND (Off:1 Def:10),68 - 75,7,Chet Holmgren,OKC,,,,
211,2POINT,3,9:45,Gilgeous-Alexander 3' Driving Floating Bank Jump Shot (31 PTS),68 - 77,9,Shai Gilgeous-Alexander,OKC,,,,
212,TIMEOUT,3,9:44,76ers Timeout: Regular (Reg.3 Short 0),68 - 77,9,,,,,,
213,SUB,3,9:44,SUB: Reed FOR Embiid,68 - 77,9,Joel Embiid,PHI,Paul Reed,PHI,,
214,SUB,3,9:44,SUB: House Jr. FOR Harden,68 - 77,9,James Harden,PHI,Danuel House Jr.,PHI,,
215,SUB,3,9:44,SUB: Milton FOR Harris,68 - 77,9,Tobias Harris,PHI,Shake Milton,PHI,,
216,2POINTMISS,3,9:26,MISS Reed 13' Turnaround Fadeaway Shot,68 - 77,9,Paul Reed,PHI,,,,
217,REBOUND,3,9:23,Dort REBOUND (Off:0 Def:2),68 - 77,9,Luguentz Dort,OKC,,,,
218,3POINT.ASSIST,3,9:10,Jal. Williams 24' 3PT Jump Shot (11 PTS) (Giddey 9 AST),68 - 80,12,Jalen Williams,OKC,Josh Giddey,OKC,,
219,2POINT.ASSIST,3,8:52,Reed 1' Cutting Dunk (9 PTS) (House Jr. 1 AST),70 - 80,10,Paul Reed,PHI,Danuel House Jr.,PHI,,
220,2POINT,3,8:32,Gilgeous-Alexander 6' Driving Floating Bank Jump Shot (33 PTS),70 - 82,12,Shai Gilgeous-Alexander,OKC,,,,
221,2POINT.ASSIST,3,8:12,Maxey 5' Driving Floating Bank Jump Shot (10 PTS) (Milton 1 AST),72 - 82,10,Tyrese Maxey,PHI,Shake Milton,PHI,,
222,2POINTMISS,3,7:56,MISS Giddey 20' Pullup Jump Shot,72 - 82,10,Josh Giddey,OKC,,,,
223,REBOUND,3,7:55,House Jr. REBOUND (Off:0 Def:1),72 - 82,10,Danuel House Jr.,PHI,,,,
224,3POINT.ASSIST,3,7:51,Maxey 25' 3PT Jump Shot (13 PTS) (House Jr. 2 AST),75 - 82,7,Tyrese Maxey,PHI,Danuel House Jr.,PHI,,
225,2POINT,3,7:31,Holmgren 5' Turnaround Jump Shot (14 PTS),75 - 84,9,Chet Holmgren,OKC,,,,
226,2POINTMISS,3,7:13,MISS Reed 7' Turnaround Hook Shot,75 - 84,9,Paul Reed,PHI,,,,
227,REBOUND,3,7:11,Dort REBOUND (Off:0 Def:3),75 - 84,9,Luguentz Dort,OKC,,,,
228,3POINTMISS,3,7:02,MISS Dort 28' 3PT Jump Shot,75 - 84,9,Luguentz Dort,OKC,,,,
229,REBOUND,3,6:58,Reed REBOUND (Off:0 Def:1),75 - 84,9,Paul Reed,PHI,,,,
230,3POINTMISS,3,6:52,MISS Milton 26' 3PT Jump Shot,75 - 84,9,Shake Milton,PHI,,,,
231,REBOUND,3,6:48,Giddey REBOUND (Off:1 Def:6),75 - 84,9,Josh Giddey,OKC,,,,
232,2POINT.ASSIST,3,6:34,Dort 3' Driving Layup (9 PTS) (Gilgeous-Alexander 4 AST),75 - 86,11,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
233,2POINT,3,6:20,House Jr. 5' Pullup Jump Shot (2 PTS),77 - 86,9,Danuel House Jr.,PHI,,,,
234,3POINTMISS,3,6:02,MISS Gilgeous-Alexander 27' 3PT Jump Shot,77 - 86,9,Shai Gilgeous-Alexander,OKC,,,,
235,REBOUND,3,5:58,Giddey REBOUND (Off:1 Def:7),77 - 86,9,Josh Giddey,OKC,,,,
236,FOUL,3,5:54,Milton P.FOUL (P1.T1) (G.Zielinski),77 - 86,9,Shake Milton,PHI,Josh Giddey,OKC,,
237,FTMAKE,3,5:54,Giddey Free Throw 1 of 2 (3 PTS),77 - 87,10,Josh Giddey,OKC,,,,
238,SUB,3,5:54,SUB: Embiid FOR Reed,77 - 87,10,Paul Reed,PHI,Joel Embiid,PHI,,
239,FTMAKE,3,5:54,Giddey Free Throw 2 of 2 (4 PTS),77 - 88,11,Josh Giddey,OKC,,,,
240,FOUL,3,5:41,Dort P.FOUL (P4.T2) (S.Foster),77 - 88,11,Luguentz Dort,OKC,Embiid Embiid,PHI,,
241,FTMAKE,3,5:41,Embiid Free Throw 1 of 2 (29 PTS),78 - 88,10,Joel Embiid,PHI,,,,
242,FTMAKE,3,5:41,Embiid Free Throw 2 of 2 (30 PTS),79 - 88,9,Joel Embiid,PHI,,,,
243,2POINTMISS,3,5:28,MISS Holmgren 13' Turnaround Fadeaway Shot,79 - 88,9,Chet Holmgren,OKC,,,,
244,REBOUND,3,5:25,Embiid REBOUND (Off:3 Def:11),79 - 88,9,Joel Embiid,PHI,,,,
245,TIMEOUT,3,5:25,76ers Timeout: Regular (Reg.4 Short 0),79 - 88,9,,,,,,
246,SUB,3,5:25,SUB: Joe FOR Dort,79 - 88,9,Luguentz Dort,OKC,Isaiah Joe,OKC,,
247,SUB,3,5:25,SUB: Muscala FOR Holmgren,79 - 88,9,Chet Holmgren,OKC,Mike Muscala,OKC,,
248,SUB,3,5:25,SUB: Harden FOR House Jr,79 - 88,9,Danuel House Jr.,PHI,James Harden,PHI,,
249,SUB,3,5:25,SUB: Harris FOR Milton,79 - 88,9,Shake Milton,PHI,Tobias Harris,PHI,,
250,2POINTMISS,3,5:12,MISS Embiid 12' Turnaround Fadeway Shot,79 - 88,9,Joel Embiid,PHI,,,,
251,REBOUND,3,5:07,Muscala REBOUND (Off:0 Def:2),79 - 88,9,Mike Muscala,OKC,,,,
252,3POINTMISS,3,4:57,MISS Muscala 27' 3PT Jump Shot,79 - 88,9,Mike Muscala,OKC,,,,
253,REBOUND,3,4:54,Embiid REBOUND (Off:3 Def:12),79 - 88,9,Joel Embiid,PHI,,,,
254,2POINT,3,4:39,Embiid 1' Putback Dunk (32 PTS),81 - 88,7,Joel Embiid,PHI,,,,
255,2POINT,3,4:25,Gilgeous-Alexander 9' Pullup Jump Shot (35 PTS),81 - 90,9,Shai Gilgeous-Alexander,OKC,,,,
256,3POINTMISS,3,4:06,MISS Harden 24' 3PT Jump Shot,81 - 90,9,James Harden,PHI,,,,
257,REBOUND,3,4:03,Giddey REBOUND (Off:1 Def:8),81 - 90,9,Josh Giddey,OKC,,,,
258,3POINTMISS,3,3:51,MISS Joe 25' 3PT Jump Shot,81 - 90,9,Isaiah Joe,OKC,,,,
259,REBOUND,3,3:47,Embiid REBOUND (Off:3 Def:13),81 - 90,9,Joel Embiid,PHI,,,,
260,2POINT.ASSIST,3,3:39,Embiid 2' Driving Finger Roll Layup (34 PTS) (Maxey 1 AST),83 - 90,7,Joel Embiid,PHI,Tyrese Maxey,PHI,,
261,2POINTMISS,3,3:21,MISS Jal. Williams 12' Turnaround Fadeaway Shot,83 - 90,7,Jalen Williams,OKC,,,,
262,REBOUND,3,3:18,Harris REBOUND (Off:0 Def:3),83 - 90,7,Tobias Harris,PHI,,,,
263,3POINTMISS,3,3:11,MISS Harden 24' 3PT Jump Shot,83 - 90,7,James Harden,PHI,,,,
264,REBOUND,3,3:08,Gilgeous-Alexander REBOUND (Off:0 Def:2),83 - 90,7,Shai Gilgeous-Alexander,OKC,,,,
265,2POINT,3,2:52,Gilgeous-Alexander 1' Driving Finger Roll Layup (37 PTS),83 - 92,9,Shai Gilgeous-Alexander,OKC,,,,
266,2POINTMISS,3,2:35,MISS Embiid 6' Hook Shot,83 - 92,9,Joel Embiid,PHI,,,,
267,REBOUND,3,2:32,Harden REBOUND (Off:1 Def:0),83 - 92,9,James Harden,PHI,,,,
268,3POINT,3,2:30,Harden 26' 3PT Step Back Jump Shot (14 PTS),86 - 92,6,James Harden,PHI,,,,
269,FOUL,3,2:17,Muscala P.FOUL (P1.T3) (G.Zielinski),86 - 92,6,Mike Muscala,OKC,Tobias Harris,PHI,,
270,FTMAKE,3,2:17,Harris Free Throw 1 of 2 (9 PTS),87 - 92,5,Tobias Harris,PHI,,,,
271,FTMAKE,3,2:17,Harris Free Throw 2 of 2 (10 PTS),88 - 92,4,Tobias Harris,PHI,,,,
272,2POINTMISS,3,2:01,MISS Gilgeous-Alexander 10' Pullup Jump Shot,88 - 92,4,Shai Gilgeous-Alexander,OKC,,,,
273,REBOUND,3,1:58,Embiid REBOUND (Off:3 Def:14),88 - 92,4,Joel Embiid,PHI,,,,
274,FOUL,3,1:58,Giddey P.FOUL (P2.T4) (S.Foster),88 - 92,4,Josh Giddey,OKC,Joel Embiid,PHI,,
275,FTMISS,3,1:58,MISS Embiid Free Throw 1 of 2,88 - 92,4,Joel Embiid,PHI,,,,
276,REBOUND,3,1:58,Muscala REBOUND (Off:1 Def:2),88 - 92,4,Mike Muscala,OKC,,,,
277,FTMAKE,3,1:58,Embiid Free Throw 2 of 2 (35 PTS),89 - 92,3,Joel Embiid,PHI,,,,
278,2POINTMISS,3,1:45,MISS Gilgeous-Alexander 3' Driving Layup,89 - 92,3,Shai Gilgeous-Alexander,OKC,,,,
279,REBOUND,3,1:42,Embiid REBOUND (Off:3 Def:15),89 - 92,3,Joel Embiid,PHI,,,,
280,2POINT.ASSIST,3,1:36,Harden 9' Driving Floating Bank Jump Shot (16 PTS) (Maxey 2 AST),91 - 92,1,James Harden,PHI,Tyrese Maxey,PHI,,
281,TIMEOUT,3,1:36,THUNDER Timeout: Regular (Reg.5 Short 0),91 - 92,1,,,,,,
282,2POINT,3,1:19,Gilgeous-Alexander 8' Pullup Jump Shot (39 PTS),91 - 94,3,Shai Gilgeous-Alexander,OKC,,,,
283,2POINTMISS,3,1:05,MISS Harris 2' Driving Reverse Layup,91 - 94,3,Tobias Harris,PHI,,,,
284,REBOUND,3,1:03,Muscala REBOUND (Off:1 Def:3),91 - 94,3,Mike Muscala,OKC,,,,
285,3POINT.ASSIST,3,0:50,Joe 25' 3PT Jump Shot (10 PTS) (Giddey 10 AST),91 - 97,6,Isaiah Joe,OKC,Josh Giddey,OKC,,
286,2POINT.ASSIST,3,0:39,Harris 13' Turnaround Fadeaway Shot (12 PTS) (Embiid 3 AST),93 - 97,4,Tobias Harris,PHI,Joel Embiid,PHI,,
287,2POINT,3,0:20,Gilgeous-Alexander 16' Pullup Jump Shot (41 PTS),93 - 99,6,Shai Gilgeous-Alexander,OKC,,,,
288,TIMEOUT,3,0:20,76ers Timeout: Regular (Reg.5 Short 0),93 - 99,6,,,,,,
289,SUB,3,0:20,SUB: Milton FOR Harris,93 - 99,6,Tobias Harris,PHI,Shake Milton,PHI,,
290,SUB,3,0:20,SUB: Reed FOR Harden,93 - 99,6,James Harden,PHI,Paul Reed,PHI,,
291,3POINTMISS,3,0:07,MISS Milton 25' 3PT Jump Shot,93 - 99,6,Shake Milton,PHI,,,,
292,REBOUND,3,0:03,Muscala REBOUND (Off:1 Def:4),93 - 99,6,Mike Muscala,OKC,,,,
293,ENDOFPERIOD,3,0:00,End of 3rd Period (8:52 PM EST),93 - 99,6,,,,,,
294,STARTOFPERIOD,4,12:00,Start of 4th Period (8:53 PM EST),93 - 99,6,,,,,,
295,2POINT,4,11:44,Reed 3' Driving Layup (11 PTS),95 - 99,4,Paul Reed,PHI,,,,
296,2POINT.ASSIST,4,11:28,Giddey 12' Floating Jump Shot (6 PTS) (Gilgeous-Alexander 5 AST),95 - 101,6,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
297,2POINTMISS,4,11:13,MISS Maxey 6' Pullup Jump Shot,95 - 101,6,Tyrese Maxey,PHI,,,,
298,REBOUND,4,11:10,Milton REBOUND (Off:1 Def:0),95 - 101,6,Shake Milton,PHI,,,,
299,2POINT,4,11:08,Milton 18' Pullup Jump Shot (2 PTS),97 - 101,4,Shake Milton,PHI,,,,
300,2POINT.ASSIST,4,10:52,Holmgren 1' Alley Oop Dunk (16 PTS) (Dort 4 AST),97 - 103,6,Chet Holmgren,OKC,Luguentz Dort,OKC,,
301,3POINTMISS,4,10:35,MISS Reed 27' 3PT Jump Shot,97 - 103,6,Paul Reed,PHI,,,,
302,REBOUND,4,10:31,Maxey REBOUND (Off:1 Def:2),97 - 103,6,Tyrese Maxey,PHI,,,,
303,2POINT.ASSIST,4,10:23,Maxey 2' Driving Finger Roll Layup (15 PTS) (Milton 2 AST),99 - 103,4,Tyrese Maxey,PHI,Shake Milton,PHI,,
304,3POINT.ASSIST,4,10:03,Joe 25' 3PT Jump Shot (13 PTS) (Gilgeous-Alexander 6 AST),99 - 106,7,Isaiah Joe,OKC,Shai Gilgeous-Alexander,OKC,,
305,3POINTMISS,4,9:46,MISS Maxey 3PT Jump Shot,99 - 106,7,Tyrese Maxey,PHI,,,,
306,REBOUND,4,9:43,Giddey REBOUND (Off:1 Def:9),99 - 106,7,Josh Giddey,OKC,,,,
307,2POINTMISS,4,9:28,MISS Holmgren 16' Turnaround Fadeaway Shot,99 - 106,7,Chet Holmgren,OKC,,,,
308,REBOUND,4,9:25,Reed REBOUND (Off:0 Def:2),99 - 106,7,Paul Reed,PHI,,,,
309,2POINTMISS,4,9:19,MISS Milton 17' Pull-Up Jump Shot,99 - 106,7,Shake Milton,PHI,,,,
310,REBOUND,4,9:16,Dort REBOUND (Off:0 Def:4),99 - 106,7,Luguentz Dort,OKC,,,,
311,2POINT,4,9:09,Holmgren 1' Cutting Dunk (18 PTS),99 - 108,9,Chet Holmgren,OKC,,,,
312,TIMEOUT,4,9:09,76ers Timeout: Regular (Reg.6 Short 0),99 - 108,9,,,,,,
313,SUB,4,9:09,SUB: Embiid FOR Reed,99 - 108,9,Paul Reed,PHI,Joel Embiid,PHI,,
314,SUB,4,9:09,SUB: Harden FOR Milton,99 - 108,9,Shake Milton,PHI,James Harden,PHI,,
315,SUB,4,9:09,SUB: Harris FOR House Jr.,99 - 108,9,Danuel House Jr.,PHI,Tobias Harris,PHI,,
316,2POINT,4,8:54,Harris 3' Driving Finger Roll Layup (14 PTS),101 - 108,7,Tobias Harris,PHI,,,,
317,3POINT.ASSIST,4,8:30,Dort 27' 3PT Jump Shot (12 PTS) (Gilgeous-Alexander 7 AST),101 - 111,10,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
318,3POINTMISS,4,8:11,MISS Harden 26' 3PT Jump Shot,101 - 111,10,James Harden,PHI,,,,
319,REBOUND,4,8:07,Embiid REBOUND (Off:4 Def:15),101 - 111,10,Joel Embiid,PHI,,,,
320,2POINT.ASSIST,4,8:02,Embiid 3' Hook Shot (37 PTS) (Harden 5 AST),103 - 111,8,Joel Embiid,PHI,James Harden,PHI,,
321,2POINTMISS,4,7:42,MISS Gilgeous-Alexander 8' Turnaround Jump Shot,103 - 111,8,Shai Gilgeous-Alexander,OKC,,,,
322,REBOUND,4,7:39,Maxey REBOUND (Off:1 Def:3),103 - 111,8,Tyrese Maxey,PHI,,,,
323,2POINT.ASSIST,4,7:36,Maxey 1' Driving Dunk (17 PTS) (Harden 6 AST),105 - 111,6,Tyrese Maxey,PHI,James Harden,PHI,,
324,TIMEOUT,4,7:36,THUNDER Timeout: Regular (Reg.6 Short 0),105 - 111,6,,,,,,
325,SUB,4,7:36,SUB: K. Williams FOR Giddey,105 - 111,6,Josh Giddey,OKC,Kenrich Williams,OKC,,
326,SUB,4,7:36,SUB: Muscala FOR Holmgren,105 - 111,6,Chet Holmgren,OKC,Mike Muscala,OKC,,
327,TURNOVER,4,7:27,Dort Lost Ball Turnover (P1.T5),105 - 111,6,Luguentz Dort,OKC,,,,
328,2POINT,4,7:11,Harris 1' Driving Finger Roll Layup (16 PTS),107 - 111,4,Tobias Harris,PHI,,,,
329,3POINTMISS,4,6:54,MISS Gilgeous-Alexander 28' 3PT Step Back Jump Shot,107 - 111,4,Shai Gilgeous-Alexander,OKC,,,,
330,REBOUND,4,6:50,Harden REBOUND (Off:1 Def:1),107 - 111,4,James Harden,PHI,,,,
331,2POINT,4,6:44,Embiid 1' Alley Oop Dunk (39 PTS),109 - 111,2,Joel Embiid,PHI,,,,
332,3POINT.ASSIST,4,6:25,Dort 25' 3PT Jump Shot (15 PTS) (Muscala 1 AST),109 - 114,5,Luguentz Dort,OKC,Mike Muscala,OKC,,
333,FOUL,4,6:05,K. Williams P.FOUL (P1.T1) (D.Stafford),109 - 114,5,Kenrich Williams,OKC,Tobias Harris,PHI,,
334,FTMAKE,4,6:05,Harris Free Throw 1 of 2 (17 PTS),110 - 114,4,Tobias Harris,PHI,,,,
335,FTMAKE,4,6:05,Harris Free Throw 2 of 2 (18 PTS),111 - 114,3,Tobias Harris,PHI,,,,
336,2POINTMISS,4,5:49,MISS Gilgeous-Alexander 15' Pullup Jump Shot,111 - 114,3,Shai Gilgeous-Alexander,OKC,,,,
337,REBOUND,4,5:46,Embiid REBOUND (Off:4 Def:16),111 - 114,3,Joel Embiid,PHI,,,,
338,3POINT.ASSIST,4,5:38,Harden 25' 3PT Step Back Jump Shot (19 PTS) (Embiid 4 AST),114 - 114,TIE,James Harden,PHI,Joel Embiid,PHI,,
339,2POINT,4,5:17,Gilgeous-Alexander 3' Driving Reverse Layup (43 PTS),114 - 116,2,Shai Gilgeous-Alexander,OKC,,,,
340,STEAL.TURNOVER,4,5:01,Dort STEAL (1 STL)Harris Bad Pass Turnover (P2.T6),114 - 116,2,Tobias Harris,PHI,Luguentz Dort,OKC,,
341,3POINT.ASSIST,4,4:55,Joe 26' 3PT Jump Shot (16 PTS) (Gilgeous-Alexander 8 AST),114 - 119,5,Isaiah Joe,OKC,Shai Gilgeous-Alexander,OKC,,
342,TIMEOUT,4,4:54,76ers Timeout: Regular (Reg.7 Short 0),114 - 119,5,,,,,,
343,2POINTMISS,4,4:39,MISS Maxey 7' Pullup Jump Shot,114 - 119,5,Tyrese Maxey,PHI,,,,
344,REBOUND,4,4:36,Dort REBOUND (Off:0 Def:5),114 - 119,5,Luguentz Dort,OKC,,,,
345,3POINTMISS,4,4:22,MISS Joe 25' 3PT Jump Shot,114 - 119,5,Isaiah Joe,OKC,,,,
346,REBOUND,4,4:19,Embiid REBOUND (Off:4 Def:17),114 - 119,5,Joel Embiid,PHI,,,,
347,FOUL,4,4:11,Muscala P.FOUL (P2.T2) (D.Collins),114 - 119,5,Mike Muscala,OKC,Joel Embiid,PHI,,
348,FTMAKE,4,4:11,Embiid Free Throw 1 of 2 (40 PTS),115 - 119,4,Joel Embiid,PHI,,,,
349,SUB,4,4:11,SUB: Jal. Williams FOR K. Williams,115 - 119,4,Kenrich Williams,OKC,Jalen Williams,OKC,,
350,FTMAKE,4,4:11,Embiid Free Throw 2 of 2 (41 PTS),116 - 119,3,Joel Embiid,PHI,,,,
351,2POINT.ASSIST,4,3:55,Dort 2' Driving Dunk (17 PTS) (Gilgeous-Alexander 9 AST),116 - 121,5,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
352,2POINTMISS,4,3:41,MISS Embiid 2' Driving Layup,116 - 121,5,Joel Embiid,PHI,,,,
353,REBOUND,4,3:38,Gilgeous-Alexander REBOUND (Off:0 Def:3),116 - 121,5,Shai Gilgeous-Alexander,OKC,,,,
354,2POINT,4,3:30,Gilgeous-Alexander 14' Pullup Jump Shot (45 PTS),116 - 123,7,Shai Gilgeous-Alexander,OKC,,,,
355,2POINTMISS,4,3:14,MISS Maxey 20' Pullup Jump Shot,116 - 123,7,Tyrese Maxey,PHI,,,,
356,REBOUND,4,3:12,Jal. Williams REBOUND (Off:0 Def:1),116 - 123,7,Jalen Williams,OKC,,,,
357,2POINT.ASSIST,4,2:57,Gilgeous-Alexander 1' Driving Finger Roll Layup (47 PTS) (Muscala 2 AST),116 - 125,9,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
358,TIMEOUT,4,2:57,76ers Timeout: Regular (Reg.8 Short 0),116 - 125,9,,,,,,
359,FOUL,4,2:49,Joe P.FOUL (P1.T3) (D.Collins),116 - 125,9,Isaiah Joe,OKC,James Harden,PHI,,
360,FTMISS,4,2:49,MISS Harden Free Throw 1 of 2,116 - 125,9,James Harden,PHI,,,,
361,REBOUND,4,2:49,Embiid REBOUND (Off:5 Def:17),116 - 125,9,Joel Embiid,PHI,,,,
362,FTMAKE,4,2:49,Harden Free Throw 2 of 2 (20 PTS),117 - 125,8,James Harden,PHI,,,,
363,2POINT.ASSIST,4,2:33,Gilgeous-Alexander 13' Pullup Jump Shot (49 PTS) (Jal. Williams 1 AST),117 - 127,10,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
364,2POINTMISS,4,2:12,MISS Harris 11' Pullup Jump Shot,117 - 127,10,Tobias Harris,PHI,,,,
365,REBOUND,4,2:09,Dort REBOUND (Off:0 Def:6),117 - 127,10,Luguentz Dort,OKC,,,,
366,3POINTMISS,4,1:50,MISS Dort 24' 3PT Jump Shot,117 - 127,10,Luguentz Dort,OKC,,,,
367,REBOUND,4,1:48,Embiid REBOUND (Off:5 Def:18),117 - 127,10,Joel Embiid,PHI,,,,
368,2POINT.ASSIST,4,1:43,Embiid 5' Hook Shot (43 PTS) (Harden 7 AST),119 - 127,8,Joel Embiid,PHI,James Harden,PHI,,
369,STEAL.TURNOVER,4,1:30,Embiid STEAL (1 STL)Muscala Bad Pass Turnover (P1.T4),119 - 127,8,Mike Muscala,OKC,Joel Embiid,PHI,,
370,2POINT.ASSIST,4,1:26,Embiid 1' Driving Dunk (45 PTS) (Harden 8 AST),121 - 127,6,Joel Embiid,PHI,James Harden,PHI,,
371,TIMEOUT,4,1:26,THUNDER Timeout: Regular (Reg.7 Short 0),121 - 127,6,,,,,,
372,SUB,4,1:26,SUB: Wiggins FOR Muscala,121 - 127,6,Mike Muscala,OKC,Aaron Wiggins,OKC,,
373,2POINT,4,1:11,Gilgeous-Alexander 15' Pullup Jump Shot (51 PTS),121 - 129,8,Shai Gilgeous-Alexander,OKC,,,,
374,2POINTMISS,4,0:58,MISS Harris 2' Driving Layup,121 - 129,8,Tobias Harris,PHI,,,,
375,REBOUND,4,0:56,Jal. Williams REBOUND (Off:0 Def:2),121 - 129,8,Jalen Williams,OKC,,,,
376,FOUL,4,0:56,Dort P.FOUL (P5.T4) (D.Collins),121 - 129,8,Luguentz Dort,OKC,Joel Embiid,PHI,,
377,FTMAKE,4,0:56,Embiid Free Throw 1 of 2 (46 PTS),122 - 129,7,Joel Embiid,PHI,,,,
378,SUB,4,0:56,SUB: Mann FOR Dort,122 - 129,7,Luguentz Dort,OKC,Tre Mann,OKC,,
379,FTMAKE,4,0:56,Embiid Free Throw 2 of 2 (47 PTS),123 - 129,6,Joel Embiid,PHI,,,,
380,2POINT,4,0:39,Gilgeous-Alexander 1' Driving Finger Roll Layup (53 PTS),123 - 131,8,Shai Gilgeous-Alexander,OKC,,,,
381,2POINTMISS,4,0:26,MISS Harris 5' Pullup Jump Shot,123 - 131,8,Tobias Harris,PHI,,,,
382,REBOUND,4,0:22,Wiggins REBOUND (Off:2 Def:5),123 - 131,8,Aaron Wiggins,OKC,,,,
383,3POINT.ASSIST,4,0:17,Joe 25' 3PT Jump Shot (19 PTS) (Gilgeous-Alexander 10 AST),123 - 134,11,Isaiah Joe,OKC,Shai Gilgeous-Alexander,OKC,,
384,TIMEOUT,4,0:17,76ers Timeout: Short (Reg.9 Short 1),123 - 134,11,,,,,,
385,FOUL,4,0:15,Joe P.FOUL (P2.T5) (D.Collins),123 - 134,11,Isaiah Joe,OKC,James Harden,PHI,,
386,FTMAKE,4,0:15,Harden Free Throw 1 of 2 (21 PTS),124 - 134,10,James Harden,PHI,,,,
387,SUB,4,0:15,SUB: Bazley FOR Joe,124 - 134,10,Isaiah Joe,OKC,Darius Bazley,OKC,,
388,FTMISS,4,0:15,MISS Harden Free Throw 2 of 2,124 - 134,10,James Harden,PHI,,,,
389,REBOUND,4,0:13,Wiggins REBOUND (Off:2 Def:6),124 - 134,10,Aaron Wiggins,OKC,,,,
390,FOUL,4,0:13,Maxey P.FOUL (P1.T2) (D.Collins),124 - 134,10,Tyrese Maxey,PHI,Aaron Wiggins,OKC,,
391,FTMISS,4,0:13,MISS Wiggins Free Throw 1 of 2,124 - 134,10,Aaron Wiggins,OKC,,,,
392,REBOUND,4,0:13,Wiggins REBOUND (Off:3 Def:6),124 - 134,10,Aaron Wiggins,OKC,,,,
393,FTMAKE,4,0:13,Wiggins Free Throw 2 of 2 (18 PTS),124 - 135,11,Aaron Wiggins,OKC,,,,
394,ENDOFPERIOD,4,0:00,End of 4th Period (9:22 PM EST),124 - 135,11,,,,,,
