,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
182,FTMAKE,2,8:36,Haliburton Free Throw 1 of 2 (45 PTS),98 - 53,-45,Tyrese Haliburton,IND,,,,
183,FTMAKE,2,8:36,Haliburton Free Throw 2 of 2 (46 PTS),98 - 54,-44,Tyrese Haliburton,IND,,,,
184,2POINT.ASSIST,2,8:23,Gilgeous-Alexander 2' Driving Layup (68 PTS) (Muscala 6 AST),100 - 54,-46,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
185,FOUL,2,8:13,Nesmith S.FOUL (P6.T11) (J.Goble),100 - 54,-46,Aaron Nesmith,IND,Gilgeous-Alexander,OKC,,
186,SUB,2,8:13,SUB: Jalen Williams FOR Nesmith,100 - 54,-46,Aaron Nesmith,IND,Jalen Williams,OKC,,
187,FTMAKE,2,8:13,Gilgeous-Alexander Free Throw 1 of 2 (69 PTS),101 - 54,-47,Shai Gilgeous-Alexander,OKC,,,,
188,FTMAKE,2,8:13,Gilgeous-Alexander Free Throw 2 of 2 (70 PTS),102 - 54,-48,Shai Gilgeous-Alexander,OKC,,,,
189,2POINT.ASSIST,2,8:00,Dort 2' Driving Layup (26 PTS) (Gilgeous-Alexander 16 AST),104 - 54,-50,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
190,FOUL,2,7:50,Jalen Williams S.FOUL (P8.T26) (J.Goble),104 - 54,-50,Jalen Williams,OKC,Haliburton,IND,,
191,SUB,2,7:50,SUB: Bazley FOR Jalen Williams,104 - 54,-50,Jalen Williams,OKC,Darius Bazley,OKC,,
192,FTMAKE,2,7:50,Haliburton Free Throw 1 of 2 (47 PTS),104 - 55,-49,Tyrese Haliburton,IND,,,,
193,FTMAKE,2,7:50,Haliburton Free Throw 2 of 2 (48 PTS),104 - 56,-48,Tyrese Haliburton,IND,,,,
194,2POINT.ASSIST,2,7:37,Gilgeous-Alexander 2' Driving Layup (72 PTS) (Bazley 2 AST),106 - 56,-50,Shai Gilgeous-Alexander,OKC,Darius Bazley,OKC,,
195,FOUL,2,7:27,Bazley S.FOUL (P6.T27) (J.Goble),106 - 56,-50,Darius Bazley,OKC,Haliburton,IND,,
196,SUB,2,7:27,SUB: Kenrich Williams FOR Bazley,106 - 56,-50,Darius Bazley,OKC,Kenrich Williams,OKC,,
197,FTMAKE,2,7:27,Haliburton Free Throw 1 of 2 (49 PTS),106 - 57,-49,Tyrese Haliburton,IND,,,,
198,FTMAKE,2,7:27,Haliburton Free Throw 2 of 2 (50 PTS),106 - 58,-48,Tyrese Haliburton,IND,,,,
199,2POINT.ASSIST,2,7:14,Gilgeous-Alexander 2' Driving Layup (74 PTS) (Kenrich Williams 6 AST),108 - 58,-50,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
200,FOUL,2,7:04,Kenrich Williams S.FOUL (P7.T28) (J.Goble),108 - 58,-50,Kenrich Williams,OKC,Haliburton,IND,,
201,SUB,2,7:04,SUB: Muscala FOR Kenrich Williams,108 - 58,-50,Kenrich Williams,OKC,Mike Muscala,OKC,,
202,FTMAKE,2,7:04,Haliburton Free Throw 1 of 2 (51 PTS),108 - 59,-49,Tyrese Haliburton,IND,,,,
203,FTMAKE,2,7:04,Haliburton Free Throw 2 of 2 (52 PTS),108 - 60,-48,Tyrese Haliburton,IND,,,,
204,2POINT.ASSIST,2,6:51,Gilgeous-Alexander 2' Driving Layup (76 PTS) (Muscala 7 AST),110 - 60,-50,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
205,FOUL,2,6:41,Muscala S.FOUL (P8.T29) (J.Goble),110 - 60,-50,Mike Muscala,OKC,Haliburton,IND,,
206,SUB,2,6:41,SUB: Jalen Williams FOR Muscala,110 - 60,-50,Mike Muscala,OKC,Jalen Williams,OKC,,
207,FTMAKE,2,6:41,Haliburton Free Throw 1 of 2 (53 PTS),110 - 61,-49,Tyrese Haliburton,IND,,,,
208,FTMAKE,2,6:41,Haliburton Free Throw 2 of 2 (54 PTS),110 - 62,-48,Tyrese Haliburton,IND,,,,
209,2POINT.ASSIST,2,6:28,Gilgeous-Alexander 2' Driving Layup (78 PTS) (Jalen Williams 7 AST),112 - 62,-50,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
210,FOUL,2,6:18,Jalen Williams S.FOUL (P9.T30) (J.Goble),112 - 62,-50,Jalen Williams,OKC,Haliburton,IND,,
211,SUB,2,6:18,SUB: Kenrich Williams FOR Jalen Williams,112 - 62,-50,Jalen Williams,OKC,Kenrich Williams,OKC,,
212,FTMAKE,2,6:18,Haliburton Free Throw 1 of 2 (55 PTS),112 - 63,-49,Tyrese Haliburton,IND,,,,
213,FTMAKE,2,6:18,Haliburton Free Throw 2 of 2 (56 PTS),112 - 64,-48,Tyrese Haliburton,IND,,,,
214,2POINT.ASSIST,2,6:05,Gilgeous-Alexander 2' Driving Layup (80 PTS) (Kenrich Williams 7 AST),114 - 64,-50,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
215,FOUL,2,5:55,Kenrich Williams S.FOUL (P8.T31) (J.Goble),114 - 64,-50,Kenrich Williams,OKC,Haliburton,IND,,
216,SUB,2,5:55,SUB: Muscala FOR Kenrich Williams,114 - 64,-50,Kenrich Williams,OKC,Mike Muscala,OKC,,
217,FTMAKE,2,5:55,Haliburton Free Throw 1 of 2 (57 PTS),114 - 65,-49,Tyrese Haliburton,IND,,,,
218,FTMAKE,2,5:55,Haliburton Free Throw 2 of 2 (58 PTS),114 - 66,-48,Tyrese Haliburton,IND,,,,
219,2POINT.ASSIST,2,5:42,Gilgeous-Alexander 2' Driving Layup (82 PTS) (Muscala 8 AST),116 - 66,-50,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
220,FOUL,2,5:32,Muscala S.FOUL (P9.T32) (J.Goble),116 - 66,-50,Mike Muscala,OKC,Haliburton,IND,,
221,SUB,2,5:32,SUB: Jalen Williams FOR Muscala,116 - 66,-50,Mike Muscala,OKC,Jalen Williams,OKC,,
222,FTMAKE,2,5:32,Haliburton Free Throw 1 of 2 (59 PTS),116 - 67,-49,Tyrese Haliburton,IND,,,,
223,FTMAKE,2,5:32,Haliburton Free Throw 2 of 2 (60 PTS),116 - 68,-48,Tyrese Haliburton,IND,,,,
224,2POINT.ASSIST,2,5:19,Gilgeous-Alexander 2' Driving Layup (84 PTS) (Jalen Williams 8 AST),118 - 68,-50,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
225,FOUL,2,5:09,Jalen Williams S.FOUL (P10.T33) (J.Goble),118 - 68,-50,Jalen Williams,OKC,Haliburton,IND,,
226,SUB,2,5:09,SUB: Kenrich Williams FOR Jalen Williams,118 - 68,-50,Jalen Williams,OKC,Kenrich Williams,OKC,,
227,FTMAKE,2,5:09,Haliburton Free Throw 1 of 2 (61 PTS),118 - 69,-49,Tyrese Haliburton,IND,,,,
228,FTMAKE,2,5:09,Haliburton Free Throw 2 of 2 (62 PTS),118 - 70,-48,Tyrese Haliburton,IND,,,,
229,2POINT.ASSIST,2,4:56,Gilgeous-Alexander 2' Driving Layup (86 PTS) (Kenrich Williams 8 AST),120 - 70,-50,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
230,FOUL,2,4:46,Kenrich Williams S.FOUL (P9.T34) (J.Goble),120 - 70,-50,Kenrich Williams,OKC,Haliburton,IND,,
231,SUB,2,4:46,SUB: Muscala FOR Kenrich Williams,120 - 70,-50,Kenrich Williams,OKC,Mike Muscala,OKC,,
232,FTMAKE,2,4:46,Haliburton Free Throw 1 of 2 (63 PTS),120 - 71,-49,Tyrese Haliburton,IND,,,,
233,FTMAKE,2,4:46,Haliburton Free Throw 2 of 2 (64 PTS),120 - 72,-48,Tyrese Haliburton,IND,,,,
234,2POINT.ASSIST,2,4:33,Gilgeous-Alexander 2' Driving Layup (88 PTS) (Muscala 9 AST),122 - 72,-50,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
235,FOUL,2,4:23,Muscala S.FOUL (P10.T35) (J.Goble),122 - 72,-50,Mike Muscala,OKC,Haliburton,IND,,
236,SUB,2,4:23,SUB: Jalen Williams FOR Muscala,122 - 72,-50,Mike Muscala,OKC,Jalen Williams,OKC,,
237,FTMAKE,2,4:23,Haliburton Free Throw 1 of 2 (65 PTS),122 - 73,-49,Tyrese Haliburton,IND,,,,
238,FTMAKE,2,4:23,Haliburton Free Throw 2 of 2 (66 PTS),122 - 74,-48,Tyrese Haliburton,IND,,,,
239,2POINT.ASSIST,2,4:10,Gilgeous-Alexander 2' Driving Layup (90 PTS) (Jalen Williams 9 AST),124 - 74,-50,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
240,FOUL,2,4:00,Jalen Williams S.FOUL (P11.T36) (J.Goble),124 - 74,-50,Jalen Williams,OKC,Haliburton,IND,,
241,SUB,2,4:00,SUB: Kenrich Williams FOR Jalen Williams,124 - 74,-50,Jalen Williams,OKC,Kenrich Williams,OKC,,
242,FTMAKE,2,4:00,Haliburton Free Throw 1 of 2 (67 PTS),124 - 75,-49,Tyrese Haliburton,IND,,,,
243,FTMAKE,2,4:00,Haliburton Free Throw 2 of 2 (68 PTS),124 - 76,-48,Tyrese Haliburton,IND,,,,
244,2POINT.ASSIST,2,3:47,Gilgeous-Alexander 2' Driving Layup (92 PTS) (Kenrich Williams 9 AST),126 - 76,-50,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
245,FOUL,2,3:37,Kenrich Williams S.FOUL (P10.T37) (J.Goble),126 - 76,-50,Kenrich Williams,OKC,Haliburton,IND,,
246,SUB,2,3:37,SUB: Muscala FOR Kenrich Williams,126 - 76,-50,Kenrich Williams,OKC,Mike Muscala,OKC,,
247,FTMAKE,2,3:37,Haliburton Free Throw 1 of 2 (69 PTS),126 - 77,-49,Tyrese Haliburton,IND,,,,
248,FTMAKE,2,3:37,Haliburton Free Throw 2 of 2 (70 PTS),126 - 78,-48,Tyrese Haliburton,IND,,,,
249,2POINT.ASSIST,2,3:24,Gilgeous-Alexander 2' Driving Layup (94 PTS) (Muscala 10 AST),128 - 78,-50,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
250,FOUL,2,3:14,Muscala S.FOUL (P11.T38) (J.Goble),128 - 78,-50,Mike Muscala,OKC,Haliburton,IND,,
251,SUB,2,3:14,SUB: Jalen Williams FOR Muscala,128 - 78,-50,Mike Muscala,OKC,Jalen Williams,OKC,,
252,FTMAKE,2,3:14,Haliburton Free Throw 1 of 2 (71 PTS),128 - 79,-49,Tyrese Haliburton,IND,,,,
253,FTMAKE,2,3:14,Haliburton Free Throw 2 of 2 (72 PTS),128 - 80,-48,Tyrese Haliburton,IND,,,,
254,2POINT.ASSIST,2,3:01,Gilgeous-Alexander 2' Driving Layup (96 PTS) (Jalen Williams 10 AST),130 - 80,-50,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
255,FOUL,2,2:51,Jalen Williams S.FOUL (P12.T39) (J.Goble),130 - 80,-50,Jalen Williams,OKC,Haliburton,IND,,
256,SUB,2,2:51,SUB: Kenrich Williams FOR Jalen Williams,130 - 80,-50,Jalen Williams,OKC,Kenrich Williams,OKC,,
257,FTMAKE,2,2:51,Haliburton Free Throw 1 of 2 (73 PTS),130 - 81,-49,Tyrese Haliburton,IND,,,,
258,FTMAKE,2,2:51,Haliburton Free Throw 2 of 2 (74 PTS),130 - 82,-48,Tyrese Haliburton,IND,,,,
259,2POINT.ASSIST,2,2:38,Gilgeous-Alexander 2' Driving Layup (98 PTS) (Kenrich Williams 10 AST),132 - 82,-50,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
260,FOUL,2,2:28,Kenrich Williams S.FOUL (P11.T40) (J.Goble),132 - 82,-50,Kenrich Williams,OKC,Haliburton,IND,,
261,SUB,2,2:28,SUB: Muscala FOR Kenrich Williams,132 - 82,-50,Kenrich Williams,OKC,Mike Muscala,OKC,,
262,FTMAKE,2,2:28,Haliburton Free Throw 1 of 2 (75 PTS),132 - 83,-49,Tyrese Haliburton,IND,,,,
263,FTMAKE,2,2:28,Haliburton Free Throw 2 of 2 (76 PTS),132 - 84,-48,Tyrese Haliburton,IND,,,,
264,2POINT.ASSIST,2,2:15,Gilgeous-Alexander 2' Driving Layup (100 PTS) (Muscala 11 AST),134 - 84,-50,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
265,FOUL,2,2:05,Muscala S.FOUL (P12.T41) (J.Goble),134 - 84,-50,Mike Muscala,OKC,Haliburton,IND,,
266,SUB,2,2:05,SUB: Jalen Williams FOR Muscala,134 - 84,-50,Mike Muscala,OKC,Jalen Williams,OKC,,
267,FTMAKE,2,2:05,Haliburton Free Throw 1 of 2 (77 PTS),134 - 85,-49,Tyrese Haliburton,IND,,,,
268,FTMAKE,2,2:05,Haliburton Free Throw 2 of 2 (78 PTS),134 - 86,-48,Tyrese Haliburton,IND,,,,
269,2POINT.ASSIST,2,1:52,Gilgeous-Alexander 2' Driving Layup (102 PTS) (Jalen Williams 11 AST),136 - 86,-50,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
270,FOUL,2,1:42,Jalen Williams S.FOUL (P13.T42) (J.Goble),136 - 86,-50,Jalen Williams,OKC,Haliburton,IND,,
271,SUB,2,1:42,SUB: Kenrich Williams FOR Jalen Williams,136 - 86,-50,Jalen Williams,OKC,Kenrich Williams,OKC,,
272,FTMAKE,2,1:42,Haliburton Free Throw 1 of 2 (79 PTS),136 - 87,-49,Tyrese Haliburton,IND,,,,
273,FTMAKE,2,1:42,Haliburton Free Throw 2 of 2 (80 PTS),136 - 88,-48,Tyrese Haliburton,IND,,,,
274,2POINT.ASSIST,2,1:29,Gilgeous-Alexander 2' Driving Layup (104 PTS) (Kenrich Williams 11 AST),138 - 88,-50,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
275,FOUL,2,1:19,Kenrich Williams S.FOUL (P12.T43) (J.Goble),138 - 88,-50,Kenrich Williams,OKC,Haliburton,IND,,
276,SUB,2,1:19,SUB: Muscala FOR Kenrich Williams,138 - 88,-50,Kenrich Williams,OKC,Mike Muscala,OKC,,
277,FTMAKE,2,1:19,Haliburton Free Throw 1 of 2 (81 PTS),138 - 89,-49,Tyrese Haliburton,IND,,,,
278,FTMAKE,2,1:19,Haliburton Free Throw 2 of 2 (82 PTS),138 - 90,-48,Tyrese Haliburton,IND,,,,
279,2POINT.ASSIST,2,1:06,Gilgeous-Alexander 2' Driving Layup (106 PTS) (Muscala 12 AST),140 - 90,-50,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
280,FOUL,2,0:56,Muscala S.FOUL (P13.T44) (J.Goble),140 - 90,-50,Mike Muscala,OKC,Haliburton,IND,,
281,SUB,2,0:56,SUB: Jalen Williams FOR Muscala,140 - 90,-50,Mike Muscala,OKC,Jalen Williams,OKC,,
282,FTMAKE,2,0:56,Haliburton Free Throw 1 of 2 (83 PTS),140 - 91,-49,Tyrese Haliburton,IND,,,,
283,FTMAKE,2,0:56,Haliburton Free Throw 2 of 2 (84 PTS),140 - 92,-48,Tyrese Haliburton,IND,,,,
284,2POINT.ASSIST,2,0:43,Gilgeous-Alexander 2' Driving Layup (108 PTS) (Jalen Williams 12 AST),142 - 92,-50,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
285,FOUL,2,0:33,Jalen Williams S.FOUL (P14.T45) (J.Goble),142 - 92,-50,Jalen Williams,OKC,Haliburton,IND,,
286,SUB,2,0:33,SUB: Kenrich Williams FOR Jalen Williams,142 - 92,-50,Jalen Williams,OKC,Kenrich Williams,OKC,,
287,FTMAKE,2,0:33,Haliburton Free Throw 1 of 2 (85 PTS),142 - 93,-49,Tyrese Haliburton,IND,,,,
288,FTMAKE,2,0:33,Haliburton Free Throw 2 of 2 (86 PTS),142 - 94,-48,Tyrese Haliburton,IND,,,,
289,2POINT.ASSIST,2,0:20,Gilgeous-Alexander 2' Driving Layup (110 PTS) (Kenrich Williams 12 AST),144 - 94,-50,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
290,FOUL,2,0:10,Kenrich Williams S.FOUL (P13.T46) (J.Goble),144 - 94,-50,Kenrich Williams,OKC,Haliburton,IND,,
291,SUB,2,0:10,SUB: Muscala FOR Kenrich Williams,144 - 94,-50,Kenrich Williams,OKC,Mike Muscala,OKC,,
292,FTMAKE,2,0:10,Haliburton Free Throw 1 of 2 (87 PTS),144 - 95,-49,Tyrese Haliburton,IND,,,,
293,FTMAKE,2,0:10,Haliburton Free Throw 2 of 2 (88 PTS),144 - 96,-48,Tyrese Haliburton,IND,,,,
294,2POINT.ASSIST,2,0:00,Gilgeous-Alexander 2' Driving Layup (112 PTS) (Muscala 13 AST),146 - 96,-50,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
295,ENDOFPERIOD,2,0:00,End of 2nd Period (7:33 PM EST),146 - 96,-50,,,,,,
296,STARTOFPERIOD,3,12:00,Start of 3rd Period (7:36 PM EST),146 - 96,-50,,,,,,
297,2POINT.ASSIST,3,11:48,Gilgeous-Alexander 2' Driving Layup (114 PTS) (Muscala 14 AST),148 - 96,-52,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
298,FOUL,3,11:38,Muscala S.FOUL (P14.T47) (J.Goble),148 - 96,-52,Mike Muscala,OKC,Haliburton,IND,,
299,SUB,3,11:38,SUB: Jalen Williams FOR Muscala,148 - 96,-52,Mike Muscala,OKC,Jalen Williams,OKC,,
300,FTMAKE,3,11:38,Haliburton Free Throw 1 of 2 (89 PTS),148 - 97,-51,Tyrese Haliburton,IND,,,,
301,FTMAKE,3,11:38,Haliburton Free Throw 2 of 2 (90 PTS),148 - 98,-50,Tyrese Haliburton,IND,,,,
302,2POINT.ASSIST,3,11:25,Gilgeous-Alexander 2' Driving Layup (116 PTS) (Jalen Williams 13 AST),150 - 98,-52,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
303,FOUL,3,11:15,Jalen Williams S.FOUL (P15.T48) (J.Goble),150 - 98,-52,Jalen Williams,OKC,Haliburton,IND,,
304,SUB,3,11:15,SUB: Kenrich Williams FOR Jalen Williams,150 - 98,-52,Jalen Williams,OKC,Kenrich Williams,OKC,,
305,FTMAKE,3,11:15,Haliburton Free Throw 1 of 2 (91 PTS),150 - 99,-51,Tyrese Haliburton,IND,,,,
306,FTMAKE,3,11:15,Haliburton Free Throw 2 of 2 (92 PTS),150 - 100,-50,Tyrese Haliburton,IND,,,,
307,2POINT.ASSIST,3,11:02,Gilgeous-Alexander 2' Driving Layup (118 PTS) (Kenrich Williams 13 AST),152 - 100,-52,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
308,FOUL,3,10:52,Kenrich Williams S.FOUL (P14.T49) (J.Goble),152 - 100,-52,Kenrich Williams,OKC,Haliburton,IND,,
309,SUB,3,10:52,SUB: Muscala FOR Kenrich Williams,152 - 100,-52,Kenrich Williams,OKC,Mike Muscala,OKC,,
310,FTMAKE,3,10:52,Haliburton Free Throw 1 of 2 (93 PTS),152 - 101,-51,Tyrese Haliburton,IND,,,,
311,FTMAKE,3,10:52,Haliburton Free Throw 2 of 2 (94 PTS),152 - 102,-50,Tyrese Haliburton,IND,,,,
312,2POINT.ASSIST,3,10:39,Gilgeous-Alexander 2' Driving Layup (120 PTS) (Muscala 15 AST),154 - 102,-52,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
313,FOUL,3,10:29,Muscala S.FOUL (P15.T50) (J.Goble),154 - 102,-52,Mike Muscala,OKC,Haliburton,IND,,
314,SUB,3,10:29,SUB: Jalen Williams FOR Muscala,154 - 102,-52,Mike Muscala,OKC,Jalen Williams,OKC,,
315,FTMAKE,3,10:29,Haliburton Free Throw 1 of 2 (95 PTS),154 - 103,-51,Tyrese Haliburton,IND,,,,
316,FTMAKE,3,10:29,Haliburton Free Throw 2 of 2 (96 PTS),154 - 104,-50,Tyrese Haliburton,IND,,,,
317,2POINT.ASSIST,3,10:16,Gilgeous-Alexander 2' Driving Layup (122 PTS) (Jalen Williams 14 AST),156 - 104,-52,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
318,FOUL,3,10:06,Jalen Williams S.FOUL (P16.T51) (J.Goble),156 - 104,-52,Jalen Williams,OKC,Haliburton,IND,,
319,SUB,3,10:06,SUB: Kenrich Williams FOR Jalen Williams,156 - 104,-52,Jalen Williams,OKC,Kenrich Williams,OKC,,
320,FTMAKE,3,10:06,Haliburton Free Throw 1 of 2 (97 PTS),156 - 105,-51,Tyrese Haliburton,IND,,,,
321,FTMAKE,3,10:06,Haliburton Free Throw 2 of 2 (98 PTS),156 - 106,-50,Tyrese Haliburton,IND,,,,
322,2POINT.ASSIST,3,9:53,Gilgeous-Alexander 2' Driving Layup (124 PTS) (Kenrich Williams 14 AST),158 - 106,-52,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
323,FOUL,3,9:43,Kenrich Williams S.FOUL (P15.T52) (J.Goble),158 - 106,-52,Kenrich Williams,OKC,Haliburton,IND,,
324,SUB,3,9:43,SUB: Muscala FOR Kenrich Williams,158 - 106,-52,Kenrich Williams,OKC,Mike Muscala,OKC,,
325,FTMAKE,3,9:43,Haliburton Free Throw 1 of 2 (99 PTS),158 - 107,-51,Tyrese Haliburton,IND,,,,
326,FTMAKE,3,9:43,Haliburton Free Throw 2 of 2 (100 PTS),158 - 108,-50,Tyrese Haliburton,IND,,,,
327,2POINT.ASSIST,3,9:30,Gilgeous-Alexander 2' Driving Layup (126 PTS) (Muscala 16 AST),160 - 108,-52,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
328,FOUL,3,9:20,Muscala S.FOUL (P16.T53) (J.Goble),160 - 108,-52,Mike Muscala,OKC,Haliburton,IND,,
329,SUB,3,9:20,SUB: Jalen Williams FOR Muscala,160 - 108,-52,Mike Muscala,OKC,Jalen Williams,OKC,,
330,FTMAKE,3,9:20,Haliburton Free Throw 1 of 2 (101 PTS),160 - 109,-51,Tyrese Haliburton,IND,,,,
331,FTMAKE,3,9:20,Haliburton Free Throw 2 of 2 (102 PTS),160 - 110,-50,Tyrese Haliburton,IND,,,,
332,2POINT.ASSIST,3,9:07,Gilgeous-Alexander 2' Driving Layup (128 PTS) (Jalen Williams 15 AST),162 - 110,-52,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
333,FOUL,3,8:57,Jalen Williams S.FOUL (P17.T54) (J.Goble),162 - 110,-52,Jalen Williams,OKC,Haliburton,IND,,
334,SUB,3,8:57,SUB: Kenrich Williams FOR Jalen Williams,162 - 110,-52,Jalen Williams,OKC,Kenrich Williams,OKC,,
335,FTMAKE,3,8:57,Haliburton Free Throw 1 of 2 (103 PTS),162 - 111,-51,Tyrese Haliburton,IND,,,,
336,FTMAKE,3,8:57,Haliburton Free Throw 2 of 2 (104 PTS),162 - 112,-50,Tyrese Haliburton,IND,,,,
337,2POINT.ASSIST,3,8:44,Gilgeous-Alexander 2' Driving Layup (130 PTS) (Kenrich Williams 15 AST),164 - 112,-52,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
338,FOUL,3,8:34,Kenrich Williams S.FOUL (P16.T55) (J.Goble),164 - 112,-52,Kenrich Williams,OKC,Haliburton,IND,,
339,SUB,3,8:34,SUB: Muscala FOR Kenrich Williams,164 - 112,-52,Kenrich Williams,OKC,Mike Muscala,OKC,,
340,FTMAKE,3,8:34,Haliburton Free Throw 1 of 2 (105 PTS),164 - 113,-51,Tyrese Haliburton,IND,,,,
341,FTMAKE,3,8:34,Haliburton Free Throw 2 of 2 (106 PTS),164 - 114,-50,Tyrese Haliburton,IND,,,,
342,2POINT.ASSIST,3,8:21,Gilgeous-Alexander 2' Driving Layup (132 PTS) (Muscala 17 AST),166 - 114,-52,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
343,FOUL,3,8:11,Muscala S.FOUL (P17.T56) (J.Goble),166 - 114,-52,Mike Muscala,OKC,Haliburton,IND,,
344,SUB,3,8:11,SUB: Jalen Williams FOR Muscala,166 - 114,-52,Mike Muscala,OKC,Jalen Williams,OKC,,
345,FTMAKE,3,8:11,Haliburton Free Throw 1 of 2 (107 PTS),166 - 115,-51,Tyrese Haliburton,IND,,,,
346,FTMAKE,3,8:11,Haliburton Free Throw 2 of 2 (108 PTS),166 - 116,-50,Tyrese Haliburton,IND,,,,
347,2POINT.ASSIST,3,7:58,Gilgeous-Alexander 2' Driving Layup (134 PTS) (Jalen Williams 16 AST),168 - 116,-52,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
348,FOUL,3,7:48,Jalen Williams S.FOUL (P18.T57) (J.Goble),168 - 116,-52,Jalen Williams,OKC,Haliburton,IND,,
349,SUB,3,7:48,SUB: Kenrich Williams FOR Jalen Williams,168 - 116,-52,Jalen Williams,OKC,Kenrich Williams,OKC,,
350,FTMAKE,3,7:48,Haliburton Free Throw 1 of 2 (109 PTS),168 - 117,-51,Tyrese Haliburton,IND,,,,
351,FTMAKE,3,7:48,Haliburton Free Throw 2 of 2 (110 PTS),168 - 118,-50,Tyrese Haliburton,IND,,,,
352,2POINT.ASSIST,3,7:35,Gilgeous-Alexander 2' Driving Layup (136 PTS) (Kenrich Williams 16 AST),170 - 118,-52,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
353,FOUL,3,7:25,Kenrich Williams S.FOUL (P17.T58) (J.Goble),170 - 118,-52,Kenrich Williams,OKC,Haliburton,IND,,
354,SUB,3,7:25,SUB: Muscala FOR Kenrich Williams,170 - 118,-52,Kenrich Williams,OKC,Mike Muscala,OKC,,
355,FTMAKE,3,7:25,Haliburton Free Throw 1 of 2 (111 PTS),170 - 119,-51,Tyrese Haliburton,IND,,,,
356,FTMAKE,3,7:25,Haliburton Free Throw 2 of 2 (112 PTS),170 - 120,-50,Tyrese Haliburton,IND,,,,
357,2POINT.ASSIST,3,7:12,Gilgeous-Alexander 2' Driving Layup (138 PTS) (Muscala 18 AST),172 - 120,-52,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
358,FOUL,3,7:02,Muscala S.FOUL (P18.T59) (J.Goble),172 - 120,-52,Mike Muscala,OKC,Haliburton,IND,,
359,SUB,3,7:02,SUB: Jalen Williams FOR Muscala,172 - 120,-52,Mike Muscala,OKC,Jalen Williams,OKC,,
360,FTMAKE,3,7:02,Haliburton Free Throw 1 of 2 (113 PTS),172 - 121,-51,Tyrese Haliburton,IND,,,,
361,FTMAKE,3,7:02,Haliburton Free Throw 
361,FTMAKE,3,7:02,Haliburton Free Throw 2 of 2 (114 PTS),172 - 122,-50,Tyrese Haliburton,IND,,,,
362,2POINT.ASSIST,3,6:49,Gilgeous-Alexander 2' Driving Layup (140 PTS) (Jalen Williams 17 AST),174 - 122,-52,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
363,FOUL,3,6:39,Jalen Williams S.FOUL (P19.T60) (J.Goble),174 - 122,-52,Jalen Williams,OKC,Haliburton,IND,,
364,SUB,3,6:39,SUB: Kenrich Williams FOR Jalen Williams,174 - 122,-52,Jalen Williams,OKC,Kenrich Williams,OKC,,
365,FTMAKE,3,6:39,Haliburton Free Throw 1 of 2 (115 PTS),174 - 123,-51,Tyrese Haliburton,IND,,,,
366,FTMAKE,3,6:39,Haliburton Free Throw 2 of 2 (116 PTS),174 - 124,-50,Tyrese Haliburton,IND,,,,
