,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
118,FOUL,2,9:57,Jones Jr. P.FOUL (P2.T2) (J.Tiven)Jones Jr. P.FOUL (P2.T2) (J.Tiven)Jones Jr. P.FOUL (P2.T2) (J.Tiven),33 - 27,-6,Derrick Jones Jr.,DAL,Shai Gilgeous-Alexander,OKC,,
119,2POINTMISS.BLOCK,2,9:48,MISS Gilgeous-Alexander 18' Step Back Jump ShotMISS Gilgeous-Alexander 18' Step Back Jump ShotMISS Gilgeous-Alexander 18' Step Back Jump Shot,33 - 27,-6,Shai Gilgeous-Alexander,OKC,,,,
120,REBOUND,2,9:46,Thunder ReboundThunder ReboundThunder Rebound,33 - 27,-6,,,,,,
121,SUB,2,9:46,SUB: Irving FOR Hardaway Jr.SUB: Irving FOR Hardaway Jr.SUB: Irving FOR Hardaway Jr.,33 - 27,-6,Tim Hardaway Jr.,DAL,Kyrie Irving,DAL,,
122,SUB,2,9:46,SUB: Wallace FOR JoeSUB: Wallace FOR JoeSUB: Wallace FOR Joe,33 - 27,-6,Isaiah Joe,OKC,Cason Wallace,OKC,,
123,2POINT.ASSIST,2,9:39,Gilgeous-Alexander 2' Driving Layup (10 PTS)Gilgeous-Alexander 2' Driving Layup (10 PTS)Gilgeous-Alexander 2' Driving Layup (10 PTS),35 - 27,-8,Shai Gilgeous-Alexander,OKC,,,,
124,STEAL.TURNOVER,2,9:28,Irving Out of Bounds - Bad Pass Turnover Turnover (P1.T7)Irving Out of Bounds - Bad Pass Turnover Turnover (P1.T7)Irving Out of Bounds - Bad Pass Turnover Turnover (P1.T7),35 - 27,-8,Kyrie Irving,DAL,,,,
125,FOUL,2,9:17,Washington S.FOUL (P3.T3) (T.Brothers)Washington S.FOUL (P3.T3) (T.Brothers)Washington S.FOUL (P3.T3) (T.Brothers),35 - 27,-8,P.J. Washington,DAL,Shai Gilgeous-Alexander,OKC,,
126,FTMISS,2,9:17,MISS Gilgeous-Alexander Free Throw 1 of 2MISS Gilgeous-Alexander Free Throw 1 of 2MISS Gilgeous-Alexander Free Throw 1 of 2,35 - 27,-8,Shai Gilgeous-Alexander,OKC,,,,
127,REBOUND,2,9:17,Thunder ReboundThunder ReboundThunder Rebound,35 - 27,-8,,,,,,
128,SUB,2,9:17,SUB: Green FOR WashingtonSUB: Green FOR WashingtonSUB: Green FOR Washington,35 - 27,-8,P.J. Washington,DAL,Josh Green,DAL,,
129,FTMAKE,2,9:17,Gilgeous-Alexander Free Throw 2 of 2 (11 PTS)Gilgeous-Alexander Free Throw 2 of 2 (11 PTS)Gilgeous-Alexander Free Throw 2 of 2 (11 PTS),36 - 27,-9,Shai Gilgeous-Alexander,OKC,,,,
130,3POINTMISS.BLOCK,2,8:54,MISS Jones Jr. 3PT Jump ShotMISS Jones Jr. 3PT Jump ShotMISS Jones Jr. 3PT Jump Shot,36 - 27,-9,Derrick Jones Jr.,DAL,,,,
131,REBOUND,2,8:51,Dort REBOUND (Off:0 Def:2)Dort REBOUND (Off:0 Def:2)Dort REBOUND (Off:0 Def:2),36 - 27,-9,Luguentz Dort,OKC,,,,
132,2POINT.ASSIST,2,8:43,Gilgeous-Alexander 15' Fadeaway Jumper (13 PTS)Gilgeous-Alexander 15' Fadeaway Jumper (13 PTS)Gilgeous-Alexander 15' Fadeaway Jumper (13 PTS),38 - 27,-11,Shai Gilgeous-Alexander,OKC,,,,
133,FOUL,2,8:43,Green S.FOUL (P1.T4) (J.Tiven)Green S.FOUL (P1.T4) (J.Tiven)Green S.FOUL (P1.T4) (J.Tiven),38 - 27,-11,Josh Green,DAL,Shai Gilgeous-Alexander,OKC,,
134,FTMISS,2,8:43,MISS Gilgeous-Alexander Free Throw 1 of 1MISS Gilgeous-Alexander Free Throw 1 of 1MISS Gilgeous-Alexander Free Throw 1 of 1,38 - 27,-11,Shai Gilgeous-Alexander,OKC,,,,
135,REBOUND,2,8:40,Gafford REBOUND (Off:1 Def:3)Gafford REBOUND (Off:1 Def:3)Gafford REBOUND (Off:1 Def:3),38 - 27,-11,Daniel Gafford,DAL,,,,
136,FOUL,2,8:30,Holmgren S.FOUL (P3.T1) (J.Tiven)Holmgren S.FOUL (P3.T1) (J.Tiven)Holmgren S.FOUL (P3.T1) (J.Tiven),38 - 27,-11,Chet Holmgren,OKC,Daniel Gafford,DAL,,
137,FTMISS,2,8:30,MISS Gafford Free Throw 1 of 2MISS Gafford Free Throw 1 of 2MISS Gafford Free Throw 1 of 2,38 - 27,-11,Daniel Gafford,DAL,,,,
138,REBOUND,2,8:30,MAVERICKS ReboundMAVERICKS ReboundMAVERICKS Rebound,38 - 27,-11,,,,,,
139,SUB,2,8:30,SUB: Jay. Williams FOR HolmgrenSUB: Jay. Williams FOR HolmgrenSUB: Jay. Williams FOR Holmgren,38 - 27,-11,Chet Holmgren,OKC,Jaylin Williams,OKC,,
140,SUB,2,8:30,SUB: Giddey FOR K. WilliamsSUB: Giddey FOR K. WilliamsSUB: Giddey FOR K. Williams,38 - 27,-11,Kenrich Williams,OKC,Josh Giddey,OKC,,
141,FTMAKE,2,8:30,Gafford Free Throw 2 of 2 (3 PTS)Gafford Free Throw 2 of 2 (3 PTS)Gafford Free Throw 2 of 2 (3 PTS),38 - 28,-10,Daniel Gafford,DAL,,,,
142,3POINTMISS.BLOCK,2,8:09,Gafford BLOCK (1 BLK)MISS Dort 3PT Jump ShotGafford BLOCK (1 BLK)MISS Dort 3PT Jump ShotGafford BLOCK (1 BLK)MISS Dort 3PT Jump Shot,38 - 28,-10,Luguentz Dort,OKC,,,Daniel Gafford,DAL
143,REBOUND,2,8:09,Thunder ReboundThunder ReboundThunder Rebound,38 - 28,-10,,,,,,
144,SUB,2,8:09,SUB: Lively II FOR GaffordSUB: Lively II FOR GaffordSUB: Lively II FOR Gafford,38 - 28,-10,Daniel Gafford,DAL,Dereck Lively II,DAL,,
145,2POINTMISS.BLOCK,2,8:05,MISS Dort 9' Driving Floating Bank Jump ShotMISS Dort 9' Driving Floating Bank Jump ShotMISS Dort 9' Driving Floating Bank Jump Shot,38 - 28,-10,Luguentz Dort,OKC,,,,
146,REBOUND,2,8:03,Giddey REBOUND (Off:1 Def:1)Giddey REBOUND (Off:1 Def:1)Giddey REBOUND (Off:1 Def:1),38 - 28,-10,Josh Giddey,OKC,,,,
147,3POINTMISS.BLOCK,2,7:57,MISS Jay. Williams 25' 3PT Jump ShotMISS Jay. Williams 25' 3PT Jump ShotMISS Jay. Williams 25' 3PT Jump Shot,38 - 28,-10,Jaylin Williams,OKC,,,,
148,REBOUND,2,7:54,Giddey REBOUND (Off:2 Def:1)Giddey REBOUND (Off:2 Def:1)Giddey REBOUND (Off:2 Def:1),38 - 28,-10,Josh Giddey,OKC,,,,
149,3POINTMISS.BLOCK,2,7:43,MISS Gilgeous-Alexander 26' 3PT Step Back Jump ShotMISS Gilgeous-Alexander 26' 3PT Step Back Jump ShotMISS Gilgeous-Alexander 26' 3PT Step Back Jump Shot,38 - 28,-10,Shai Gilgeous-Alexander,OKC,,,,
150,REBOUND,2,7:40,Irving REBOUND (Off:0 Def:1)Irving REBOUND (Off:0 Def:1)Irving REBOUND (Off:0 Def:1),38 - 28,-10,Kyrie Irving,DAL,,,,
151,2POINT.ASSIST,2,7:36,Irving 2' Running Layup (4 PTS)Irving 2' Running Layup (4 PTS)Irving 2' Running Layup (4 PTS),38 - 30,-8,Kyrie Irving,DAL,,,,
152,STEAL.TURNOVER,2,7:22,Doncic STEAL (1 STL)Dort Lost Ball Turnover (P1.T3)Doncic STEAL (1 STL)Dort Lost Ball Turnover (P1.T3)Doncic STEAL (1 STL)Dort Lost Ball Turnover (P1.T3),38 - 30,-8,Luguentz Dort,OKC,Luka Doncic,DAL,,
153,2POINT.ASSIST,2,7:14,Doncic 2' Driving Layup (12 PTS)Doncic 2' Driving Layup (12 PTS)Doncic 2' Driving Layup (12 PTS),38 - 32,-6,Luka Doncic,DAL,,,,
154,SUB,2,7:14,SUB: Jal. Williams FOR Gilgeous-AlexanderSUB: Jal. Williams FOR Gilgeous-AlexanderSUB: Jal. Williams FOR Gilgeous-Alexander,38 - 32,-6,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
155,SUB,2,7:14,SUB: Joe FOR GiddeySUB: Joe FOR GiddeySUB: Joe FOR Giddey,38 - 32,-6,Josh Giddey,OKC,Isaiah Joe,OKC,,
156,2POINTMISS.BLOCK,2,6:56,MISS Joe 1' Driving Reverse LayupMISS Joe 1' Driving Reverse LayupMISS Joe 1' Driving Reverse Layup,38 - 32,-6,Isaiah Joe,OKC,,,,
157,REBOUND,2,6:54,Green REBOUND (Off:0 Def:2)Green REBOUND (Off:0 Def:2)Green REBOUND (Off:0 Def:2),38 - 32,-6,Josh Green,DAL,,,,
158,2POINT.ASSIST,2,6:48,Jones Jr. 1' Alley Oop Dunk (4 PTS) (Doncic 3 AST)Jones Jr. 1' Alley Oop Dunk (4 PTS) (Doncic 3 AST)Jones Jr. 1' Alley Oop Dunk (4 PTS) (Doncic 3 AST),38 - 34,-4,Derrick Jones Jr.,DAL,Luka Doncic,DAL,,
159,2POINTMISS.BLOCK,2,6:32,MISS Jal. Williams 3' Driving LayupMISS Jal. Williams 3' Driving LayupMISS Jal. Williams 3' Driving Layup,38 - 34,-4,Jalen Williams,OKC,,,,
160,REBOUND,2,6:32,Lively II REBOUND (Off:0 Def:5)Lively II REBOUND (Off:0 Def:5)Lively II REBOUND (Off:0 Def:5),38 - 34,-4,Dereck Lively II,DAL,,,,
161,SUB,2,6:25,SUB: Holmgren FOR Jay. WilliamsSUB: Holmgren FOR Jay. WilliamsSUB: Holmgren FOR Jay. Williams,38 - 34,-4,Jaylin Williams,OKC,Chet Holmgren,OKC,,
162,SUB,2,6:25,SUB: Gilgeous-Alexander FOR WallaceSUB: Gilgeous-Alexander FOR WallaceSUB: Gilgeous-Alexander FOR Wallace,38 - 34,-4,Cason Wallace,OKC,Shai Gilgeous-Alexander,OKC,,
163,3POINTMISS.BLOCK,2,6:15,MISS Doncic 25' 3PT Step Back Jump ShotGilgeous-Alexander BLOCK (2 BLK)MISS Doncic 25' 3PT Step Back Jump ShotGilgeous-Alexander BLOCK (2 BLK)MISS Doncic 25' 3PT Step Back Jump ShotGilgeous-Alexander BLOCK (2 BLK),38 - 34,-4,Luka Doncic,DAL,,,Shai Gilgeous-Alexander,OKC
164,REBOUND,2,6:12,Dort REBOUND (Off:0 Def:3)Dort REBOUND (Off:0 Def:3)Dort REBOUND (Off:0 Def:3),38 - 34,-4,Luguentz Dort,OKC,,,,
165,STEAL.TURNOVER,2,6:08,Holmgren Offensive Goaltending Turnover (P1.T4)Holmgren Offensive Goaltending Turnover (P1.T4)Holmgren Offensive Goaltending Turnover (P1.T4),38 - 34,-4,Chet Holmgren,OKC,,,,
166,FOUL,2,5:53,Dort P.FOUL (P2.T2) (M.Ervin)Dort P.FOUL (P2.T2) (M.Ervin)Dort P.FOUL (P2.T2) (M.Ervin),38 - 34,-4,Luguentz Dort,OKC,Dereck Lively II,DAL,,
167,SUB,2,5:53,SUB: Hardy FOR IrvingSUB: Hardy FOR IrvingSUB: Hardy FOR Irving,38 - 34,-4,Kyrie Irving,DAL,Jaden Hardy,DAL,,
168,2POINT.ASSIST,2,5:37,Gilgeous-Alexander 2' Driving Reverse Layup (15 PTS)Gilgeous-Alexander 2' Driving Reverse Layup (15 PTS)Gilgeous-Alexander 2' Driving Reverse Layup (15 PTS),40 - 37,-3,Shai Gilgeous-Alexander,OKC,,,,
169,2POINT.ASSIST,2,5:18,Jones Jr. 4' Driving Layup (6 PTS)Jones Jr. 4' Driving Layup (6 PTS)Jones Jr. 4' Driving Layup (6 PTS),40 - 39,-1,Derrick Jones Jr.,DAL,,,,
170,3POINTMISS.BLOCK,2,5:07,MISS Holmgren 26' 3PT Jump ShotMISS Holmgren 26' 3PT Jump ShotMISS Holmgren 26' 3PT Jump Shot,40 - 39,-1,Chet Holmgren,OKC,,,,
171,REBOUND,2,5:05,Doncic REBOUND (Off:0 Def:3)Doncic REBOUND (Off:0 Def:3)Doncic REBOUND (Off:0 Def:3),40 - 39,-1,Luka Doncic,DAL,,,,
172,FOUL,2,5:00,Dort P.FOUL (P3.T3) (M.Ervin)Dort P.FOUL (P3.T3) (M.Ervin)Dort P.FOUL (P3.T3) (M.Ervin),40 - 39,-1,Luguentz Dort,OKC,Dereck Lively II,DAL,,
173,FOUL,2,4:43,Doncic S.FOUL (P1.PN) (M.Ervin)Doncic S.FOUL (P1.PN) (M.Ervin)Doncic S.FOUL (P1.PN) (M.Ervin),40 - 42,2,Luka Doncic,DAL,Shai Gilgeous-Alexander,OKC,,
174,SUB,2,4:43,SUB: Irving FOR GreenSUB: Irving FOR GreenSUB: Irving FOR Green,40 - 42,2,Josh Green,DAL,Kyrie Irving,DAL,,
175,SUB,2,4:43,SUB: Wallace FOR DortSUB: Wallace FOR DortSUB: Wallace FOR Dort,40 - 42,2,Luguentz Dort,OKC,Cason Wallace,OKC,,
176,FTMISS,2,4:43,MISS Gilgeous-Alexander Free Throw 1 of 2MISS Gilgeous-Alexander Free Throw 1 of 2MISS Gilgeous-Alexander Free Throw 1 of 2,40 - 42,2,Shai Gilgeous-Alexander,OKC,,,,
177,REBOUND,2,4:43,Thunder ReboundThunder ReboundThunder Rebound,40 - 42,2,,,,,,
178,FTMAKE,2,4:43,Gilgeous-Alexander Free Throw 2 of 2 (16 PTS)Gilgeous-Alexander Free Throw 2 of 2 (16 PTS)Gilgeous-Alexander Free Throw 2 of 2 (16 PTS),41 - 42,1,Shai Gilgeous-Alexander,OKC,,,,
179,FOUL,2,4:32,Doncic Offensive Charge Foul (P2) (T.Brothers)Doncic Offensive Charge Foul (P2) (T.Brothers)Doncic Offensive Charge Foul (P2) (T.Brothers),41 - 42,1,Luka Doncic,DAL,Isaiah Joe,OKC,,
180,STEAL.TURNOVER,2,4:32,Doncic Offensive Foul Turnover (P4.T8)Doncic Offensive Foul Turnover (P4.T8)Doncic Offensive Foul Turnover (P4.T8),41 - 42,1,Luka Doncic,DAL,,,,
181,3POINTMISS.BLOCK,2,4:16,MISS Holmgren 26' 3PT Jump ShotMISS Holmgren 26' 3PT Jump ShotMISS Holmgren 26' 3PT Jump Shot,41 - 42,1,Chet Holmgren,OKC,,,,
182,REBOUND,2,4:15,Doncic REBOUND (Off:0 Def:4)Doncic REBOUND (Off:0 Def:4)Doncic REBOUND (Off:0 Def:4),41 - 42,1,Luka Doncic,DAL,,,,
183,2POINTMISS.BLOCK,2,4:06,MISS Irving 4' Driving Bank Hook ShotMISS Irving 4' Driving Bank Hook ShotMISS Irving 4' Driving Bank Hook Shot,41 - 42,1,Kyrie Irving,DAL,,,,
184,REBOUND,2,4:02,Jal. Williams REBOUND (Off:1 Def:2)Jal. Williams REBOUND (Off:1 Def:2)Jal. Williams REBOUND (Off:1 Def:2),41 - 42,1,Jalen Williams,OKC,,,,
185,2POINT.ASSIST,2,3:54,Holmgren 1' Dunk (7 PTS) (Gilgeous-Alexander 3 AST)Holmgren 1' Dunk (7 PTS) (Gilgeous-Alexander 3 AST)Holmgren 1' Dunk (7 PTS) (Gilgeous-Alexander 3 AST),43 - 42,-1,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
186,STEAL.TURNOVER,2,3:40,Irving Bad Pass Turnover (P2.T9)Joe STEAL (1 STL)Irving Bad Pass Turnover (P2.T9)Joe STEAL (1 STL)Irving Bad Pass Turnover (P2.T9)Joe STEAL (1 STL),43 - 42,-1,Kyrie Irving,DAL,Isaiah Joe,OKC,,
187,2POINT.ASSIST,2,3:36,Jal. Williams 1' Running Dunk (9 PTS) (Joe 2 AST)Jal. Williams 1' Running Dunk (9 PTS) (Joe 2 AST)Jal. Williams 1' Running Dunk (9 PTS) (Joe 2 AST),45 - 42,-3,Jalen Williams,OKC,Isaiah Joe,OKC,,
188,STEAL.TURNOVER,2,3:19,Doncic Traveling Turnover (P5.T10)Doncic Traveling Turnover (P5.T10)Doncic Traveling Turnover (P5.T10),45 - 42,-3,Luka Doncic,DAL,,,,
189,SUB,2,3:19,SUB: Green FOR Lively IISUB: Green FOR Lively IISUB: Green FOR Lively II,45 - 42,-3,Dereck Lively II,DAL,Josh Green,DAL,,
190,SUB,2,3:19,SUB: Gafford FOR Jones Jr.SUB: Gafford FOR Jones Jr.SUB: Gafford FOR Jones Jr.,45 - 42,-3,Derrick Jones Jr.,DAL,Daniel Gafford,DAL,,
191,2POINT.ASSIST,2,2:52,Gafford 2' Alley Oop Dunk (5 PTS) (Hardy 3 AST)Gafford 2' Alley Oop Dunk (5 PTS) (Hardy 3 AST)Gafford 2' Alley Oop Dunk (5 PTS) (Hardy 3 AST),48 - 44,-4,Daniel Gafford,DAL,Jaden Hardy,DAL,,
192,2POINT.ASSIST,2,2:37,Gilgeous-Alexander 9' Floating Jump Shot (18 PTS)Gilgeous-Alexander 9' Floating Jump Shot (18 PTS)Gilgeous-Alexander 9' Floating Jump Shot (18 PTS),50 - 44,-6,Shai Gilgeous-Alexander,OKC,,,,
193,STEAL.TURNOVER,2,2:24,Gafford Lost Ball Turnover (P1.T11)Wallace STEAL (1 STL)Gafford Lost Ball Turnover (P1.T11)Wallace STEAL (1 STL)Gafford Lost Ball Turnover (P1.T11)Wallace STEAL (1 STL),50 - 44,-6,Daniel Gafford,DAL,Cason Wallace,OKC,,
194,3POINTMISS.BLOCK,2,1:23,MISS Hardy 3PT Jump ShotMISS Hardy 3PT Jump ShotMISS Hardy 3PT Jump Shot,56 - 47,-9,Jaden Hardy,DAL,,,,
195,REBOUND,2,1:21,Holmgren REBOUND (Off:0 Def:1)Holmgren REBOUND (Off:0 Def:1)Holmgren REBOUND (Off:0 Def:1),56 - 47,-9,Chet Holmgren,OKC,,,,
196,2POINT.ASSIST,2,1:14,Holmgren 7' Driving Floating Jump Shot (9 PTS)Holmgren 7' Driving Floating Jump Shot (9 PTS)Holmgren 7' Driving Floating Jump Shot (9 PTS),58 - 47,-11,Chet Holmgren,OKC,,,,
197,FOUL,2,1:00,Wallace P.FOUL (P1.T4) (M.Ervin)Wallace P.FOUL (P1.T4) (M.Ervin)Wallace P.FOUL (P1.T4) (M.Ervin),58 - 47,-11,Cason Wallace,OKC,Luka Doncic,DAL,,
198,SUB,2,1:00,SUB: Jay. Williams FOR HolmgrenSUB: Jay. Williams FOR HolmgrenSUB: Jay. Williams FOR Holmgren,58 - 47,-11,Chet Holmgren,OKC,Jaylin Williams,OKC,,
199,2POINTMISS.BLOCK,2,0:48,MISS Gafford 19' Jump ShotMISS Gafford 19' Jump ShotMISS Gafford 19' Jump Shot,58 - 47,-11,Daniel Gafford,DAL,,,,
200,REBOUND,2,0:46,MAVERICKS ReboundMAVERICKS ReboundMAVERICKS Rebound,58 - 47,-11,,,,,,
201,STEAL.TURNOVER,2,0:46,MAVERICKS Turnover: Shot Clock (T#12)MAVERICKS Turnover: Shot Clock (T#12)MAVERICKS Turnover: Shot Clock (T#12),58 - 47,-11,,,,,,
202,2POINTMISS.BLOCK,2,0:17,MISS Irving 1' Driving LayupMISS Irving 1' Driving LayupMISS Irving 1' Driving Layup,61 - 47,-14,Kyrie Irving,DAL,,,,
203,REBOUND,2,0:15,Gafford REBOUND (Off:3 Def:3)Gafford REBOUND (Off:3 Def:3)Gafford REBOUND (Off:3 Def:3),61 - 47,-14,Daniel Gafford,DAL,,,,
204,2POINTMISS.BLOCK,2,0:15,MISS Gafford Tip Layup ShotMISS Gafford Tip Layup ShotMISS Gafford Tip Layup Shot,61 - 47,-14,Daniel Gafford,DAL,,,,
205,REBOUND,2,0:15,Gafford REBOUND (Off:3 Def:3)Gafford REBOUND (Off:3 Def:3)Gafford REBOUND (Off:3 Def:3),61 - 47,-14,Daniel Gafford,DAL,,,,
206,FOUL,2,0:15,Wallace S.FOUL (P2.PN) (T.Brothers)Wallace S.FOUL (P2.PN) (T.Brothers)Wallace S.FOUL (P2.PN) (T.Brothers),61 - 47,-14,Cason Wallace,OKC,Daniel Gafford,DAL,,
207,FTMISS,2,0:15,MISS Gafford Free Throw 1 of 2MISS Gafford Free Throw 1 of 2MISS Gafford Free Throw 1 of 2,61 - 47,-14,Daniel Gafford,DAL,,,,
208,REBOUND,2,0:15,MAVERICKS ReboundMAVERICKS ReboundMAVERICKS Rebound,61 - 47,-14,,,,,,
209,SUB,2,0:15,SUB: Jones Jr. FOR HardySUB: Jones Jr. FOR HardySUB: Jones Jr. FOR Hardy,61 - 47,-14,Jaden Hardy,DAL,Derrick Jones Jr.,DAL,,
210,FTMAKE,2,0:15,Gafford Free Throw 2 of 2 (6 PTS)Gafford Free Throw 2 of 2 (6 PTS)Gafford Free Throw 2 of 2 (6 PTS),61 - 48,-13,Daniel Gafford,DAL,,,,
211,2POINT.ASSIST,3,11:20,Holmgren 1' Cutting Dunk Shot (11 PTS) (Gilgeous-Alexander 5 AST)Holmgren 1' Cutting Dunk Shot (11 PTS) (Gilgeous-Alexander 5 AST)Holmgren 1' Cutting Dunk Shot (11 PTS) (Gilgeous-Alexander 5 AST),66 - 51,-15,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
212,2POINT.ASSIST,3,11:07,Jones Jr. 2' Driving Layup (11 PTS) (Doncic 4 AST)Jones Jr. 2' Driving Layup (11 PTS) (Doncic 4 AST)Jones Jr. 2' Driving Layup (11 PTS) (Doncic 4 AST),66 - 53,-13,Derrick Jones Jr.,DAL,Luka Doncic,DAL,,
213,2POINT.ASSIST,3,10:51,Jal. Williams 2' Cutting Layup Shot (11 PTS) (Gilgeous-Alexander 6 AST)Jal. Williams 2' Cutting Layup Shot (11 PTS) (Gilgeous-Alexander 6 AST)Jal. Williams 2' Cutting Layup Shot (11 PTS) (Gilgeous-Alexander 6 AST),68 - 53,-15,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
214,2POINTMISS.BLOCK,3,10:41,MISS Irving 5' Driving LayupMISS Irving 5' Driving LayupMISS Irving 5' Driving Layup,68 - 53,-15,Kyrie Irving,DAL,,,,
215,REBOUND,3,10:38,Gafford REBOUND (Off:4 Def:3)Gafford REBOUND (Off:4 Def:3)Gafford REBOUND (Off:4 Def:3),68 - 53,-15,Daniel Gafford,DAL,,,,
216,2POINT.ASSIST,3,10:38,Gafford Tip Layup Shot (8 PTS)Gafford Tip Layup Shot (8 PTS)Gafford Tip Layup Shot (8 PTS),68 - 55,-13,Daniel Gafford,DAL,,,,
217,2POINTMISS.BLOCK,3,10:26,MISS Gilgeous-Alexander 10' Driving Floating Jump ShotMISS Gilgeous-Alexander 10' Driving Floating Jump ShotMISS Gilgeous-Alexander 10' Driving Floating Jump Shot,68 - 55,-13,Shai Gilgeous-Alexander,OKC,,,,
218,REBOUND,3,10:24,Doncic REBOUND (Off:0 Def:5)Doncic REBOUND (Off:0 Def:5)Doncic REBOUND (Off:0 Def:5),68 - 55,-13,Luka Doncic,DAL,,,,
219,3POINTMISS.BLOCK,3,9:37,MISS Washington 25' 3PT Pullup Jump ShotMISS Washington 25' 3PT Pullup Jump ShotMISS Washington 25' 3PT Pullup Jump Shot,71 - 58,-13,P.J. Washington,DAL,,,,
220,REBOUND,3,9:33,Jal. Williams REBOUND (Off:1 Def:3)Jal. Williams REBOUND (Off:1 Def:3)Jal. Williams REBOUND (Off:1 Def:3),71 - 58,-13,Jalen Williams,OKC,,,,
221,FOUL,3,9:30,Jones Jr. S.FOUL (P3.T1) (M.Ervin)Jones Jr. S.FOUL (P3.T1) (M.Ervin)Jones Jr. S.FOUL (P3.T1) (M.Ervin),71 - 58,-13,Derrick Jones Jr.,DAL,Jalen Williams,OKC,,
222,FTMAKE,3,9:30,Jal. Williams Free Throw 1 of 2 (15 PTS)Jal. Williams Free Throw 1 of 2 (15 PTS)Jal. Williams Free Throw 1 of 2 (15 PTS),72 - 58,-14,Jalen Williams,OKC,,,,
223,SUB,3,9:30,SUB: Lively II FOR GaffordSUB: Lively II FOR GaffordSUB: Lively II FOR Gafford,72 - 58,-14,Daniel Gafford,DAL,Dereck Lively II,DAL,,
224,FTMAKE,3,9:30,Jal. Williams Free Throw 2 of 2 (16 PTS)Jal. Williams Free Throw 2 of 2 (16 PTS)Jal. Williams Free Throw 2 of 2 (16 PTS),73 - 58,-15,Jalen Williams,OKC,,,,
225,STEAL.TURNOVER,3,9:20,Irving Out of Bounds Lost Ball Turnover (P3.T13)Irving Out of Bounds Lost Ball Turnover (P3.T13)Irving Out of Bounds Lost Ball Turnover (P3.T13),73 - 58,-15,Kyrie Irving,DAL,,,,
226,2POINT.ASSIST,3,8:57,Holmgren 1' Alley Oop Dunk (13 PTS) (Jal. Williams 4 AST)Holmgren 1' Alley Oop Dunk (13 PTS) (Jal. Williams 4 AST)Holmgren 1' Alley Oop Dunk (13 PTS) (Jal. Williams 4 AST),75 - 58,-17,Chet Holmgren,OKC,Jalen Williams,OKC,,
227,2POINT.ASSIST,3,8:41,Irving 2' Driving Finger Roll Layup (6 PTS) (Lively II 3 AST)Irving 2' Driving Finger Roll Layup (6 PTS) (Lively II 3 AST)Irving 2' Driving Finger Roll Layup (6 PTS) (Lively II 3 AST),75 - 60,-15,Kyrie Irving,DAL,Dereck Lively II,DAL,,
228,2POINT.ASSIST,3,8:25,Holmgren 11' Jump Shot (15 PTS) (Gilgeous-Alexander 7 AST)Holmgren 11' Jump Shot (15 PTS) (Gilgeous-Alexander 7 AST)Holmgren 11' Jump Shot (15 PTS) (Gilgeous-Alexander 7 AST),77 - 60,-17,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
229,2POINT.ASSIST,3,8:13,Doncic 3' Driving Layup (17 PTS)Doncic 3' Driving Layup (17 PTS)Doncic 3' Driving Layup (17 PTS),77 - 62,-15,Luka Doncic,DAL,,,,
230,FOUL,3,8:13,Dort S.FOUL (P4.T1) (M.Ervin)Dort S.FOUL (P4.T1) (M.Ervin)Dort S.FOUL (P4.T1) (M.Ervin),77 - 62,-15,Luguentz Dort,OKC,Luka Doncic,DAL,,
231,FTMAKE,3,8:13,Doncic Free Throw 1 of 1 (18 PTS)Doncic Free Throw 1 of 1 (18 PTS)Doncic Free Throw 1 of 1 (18 PTS),77 - 63,-14,Luka Doncic,DAL,,,,
232,FOUL,3,8:10,Irving P.FOUL (P1.T2) (M.Ervin)Irving P.FOUL (P1.T2) (M.Ervin)Irving P.FOUL (P1.T2) (M.Ervin),77 - 63,-14,Kyrie Irving,DAL,Luguentz Dort,OKC,,
233,2POINTMISS.BLOCK,3,7:55,MISS Gilgeous-Alexander 7' Driving Floating Jump ShotMISS Gilgeous-Alexander 7' Driving Floating Jump ShotMISS Gilgeous-Alexander 7' Driving Floating Jump Shot,77 - 63,-14,Shai Gilgeous-Alexander,OKC,,,,
234,REBOUND,3,7:53,Doncic REBOUND (Off:0 Def:6)Doncic REBOUND (Off:0 Def:6)Doncic REBOUND (Off:0 Def:6),77 - 63,-14,Luka Doncic,DAL,,,,
235,FOUL,3,7:49,Doncic OFF.Foul (P3) (T.Brothers)Doncic OFF.Foul (P3) (T.Brothers)Doncic OFF.Foul (P3) (T.Brothers),77 - 63,-14,Luka Doncic,DAL,Luguentz Dort,OKC,,
236,STEAL.TURNOVER,3,7:49,Doncic Offensive Foul Turnover (P6.T14)Doncic Offensive Foul Turnover (P6.T14)Doncic Offensive Foul Turnover (P6.T14),77 - 63,-14,Luka Doncic,DAL,,,,
237,SUB,3,7:49,SUB: Jay. Williams FOR DortSUB: Jay. Williams FOR DortSUB: Jay. Williams FOR Dort,77 - 63,-14,Luguentz Dort,OKC,Jaylin Williams,OKC,,
