,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
197,2POINT,3,8:58,Gilgeous-Alexander 8' Pullup Jump Shot (23 PTS),90 - 76,-14,Shai Gilgeous-Alexander,OKC,,,,
198,2POINT.ASSIST,3,8:39,Curry 17' Pull-Up Jump Shot (11 PTS) (Wiggins 3 AST),90 - 78,-12,Stephen Curry,GSW,Andrew Wiggins,GSW,,
199,3POINT.ASSIST,3,8:22,Giddey 26' 3PT Jump Shot (7 PTS) (Dort 2 AST),93 - 78,-15,Josh Giddey,OKC,Luguentz Dort,OKC,, 
200,2POINTMISS,3,8:07,MISS Wiggins 17' Pull-Up Jump Shot,93 - 78,-15,Andrew Wiggins,GSW,,,,
201,REBOUND,3,8:04,Thompson REBOUND (Off:2 Def:1),93 - 78,-15,Klay Thompson,GSW,,,,
202,3POINTMISS,3,8:00,MISS Thompson 27' 3PT Pull-Up Jump Shot,93 - 78,-15,Klay Thompson,GSW,,,,
203,REBOUND,3,7:57,Gilgeous-Alexander REBOUND (Off:0 Def:2),93 - 78,-15,Shai Gilgeous-Alexander,OKC,,,,
204,3POINT.ASSIST,3,7:50,Jal. Williams 25' 3PT Jump Shot (7 PTS) (Giddey 6 AST),96 - 78,-18,Jalen Williams,OKC,Josh Giddey,OKC,,
205,TIMEOUT,3,7:49,GSW Timeout: Regular (Full 6 Short 1),96 - 78,-18,,,,,,
206,SUB,3,7:49,SUB: DiVincenzo FOR Kuminga,96 - 78,-18,Jonathan Kuminga,GSW,Donte DiVincenzo,GSW,,
207,FOUL,3,7:38,Thompson P.FOUL (P1.T2) (M.Davis),96 - 78,-18,Klay Thompson,GSW,Josh Giddey,OKC,,
208,FTMAKE,3,7:38,Giddey Free Throw 1 of 2 (8 PTS),97 - 78,-19,Josh Giddey,OKC,,,,
209,FTMAKE,3,7:38,Giddey Free Throw 2 of 2 (9 PTS),98 - 78,-20,Josh Giddey,OKC,,,,
210,2POINT.ASSIST,3,7:24,Curry 5' Driving Floating Bank Jump Shot (13 PTS) (Wiggins 4 AST),98 - 80,-18,Stephen Curry,GSW,Andrew Wiggins,GSW,,
211,3POINTMISS,3,6:59,MISS Jal. Williams 25' 3PT Jump Shot,98 - 80,-18,Jalen Williams,OKC,,,,
212,REBOUND,3,6:56,Looney REBOUND (Off:0 Def:3),98 - 80,-18,Kevon Looney,GSW,,,,
213,2POINT.ASSIST,3,6:48,Wiggins 5' Driving Floating Bank Jump Shot (12 PTS) (Looney 1 AST),98 - 82,-16,Andrew Wiggins,GSW,Kevon Looney,GSW,,
214,3POINTMISS,3,6:30,MISS Dort 26' 3PT Jump Shot,98 - 82,-16,Luguentz Dort,OKC,,,,
215,REBOUND,3,6:27,Thompson REBOUND (Off:2 Def:2),98 - 82,-16,Klay Thompson,GSW,,,,
216,3POINT.ASSIST,3,6:22,DiVincenzo 24' 3PT Jump Shot (14 PTS) (Curry 6 AST),98 - 85,-13,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
217,2POINTMISS,3,6:07,MISS Jay. Williams 19' Pull-Up Jump Shot,98 - 85,-13,Jaylin Williams,OKC,,,,
218,REBOUND,3,6:04,Looney REBOUND (Off:0 Def:4),98 - 85,-13,Kevon Looney,GSW,,,,
219,3POINT.ASSIST,3,5:55,Thompson 24' 3PT Jump Shot (18 PTS) (Looney 2 AST),98 - 88,-10,Klay Thompson,GSW,Kevon Looney,GSW,,
220,FOUL,3,5:40,DiVincenzo P.FOUL (P3.T3) (R.Mott),98 - 88,-10,Donte DiVincenzo,GSW,Jalen Williams,OKC,,
221,FTMAKE,3,5:40,Jal. Williams Free Throw 1 of 2 (8 PTS),99 - 88,-11,Jalen Williams,OKC,,,,
222,SUB,3,5:40,SUB: Joe FOR Giddey,99 - 88,-11,Josh Giddey,OKC,Isaiah Joe,OKC,,
223,FTMAKE,3,5:40,Jal. Williams Free Throw 2 of 2 (9 PTS),100 - 88,-12,Jalen Williams,OKC,,,,
224,2POINT,3,5:29,Curry 8' Pullup Jump Shot (15 PTS),100 - 90,-10,Stephen Curry,GSW,,,,
225,2POINT.ASSIST,3,5:09,Gilgeous-Alexander 14' Pull-Up Jump Shot (25 PTS) (Jay. Williams 1 AST),102 - 90,-12,Shai Gilgeous-Alexander,OKC,Jaylin Williams,OKC,,
226,2POINT.ASSIST,3,4:51,Wiggins 2' Cutting Dunk (14 PTS) (Curry 7 AST),102 - 92,-10,Andrew Wiggins,GSW,Stephen Curry,GSW,,
227,2POINT.ASSIST,3,4:34,Jay. Williams 2' Cutting Reverse Layup (2 PTS) (Joe 1 AST),104 - 92,-12,Jaylin Williams,OKC,Isaiah Joe,OKC,,
228,3POINTMISS,3,4:16,MISS DiVincenzo 27' 3PT Jump Shot,104 - 92,-12,Donte DiVincenzo,GSW,,,,
229,REBOUND,3,4:13,Jay. Williams REBOUND (Off:1 Def:0),104 - 92,-12,Jaylin Williams,OKC,,,,
230,2POINTMISS,3,4:01,MISS Gilgeous-Alexander 13' Pull-Up Jump Shot,104 - 92,-12,Shai Gilgeous-Alexander,OKC,,,,
231,REBOUND,3,3:58,Thompson REBOUND (Off:2 Def:3),104 - 92,-12,Klay Thompson,GSW,,,,
232,3POINTMISS,3,3:52,MISS Thompson 26' 3PT Pull-Up Jump Shot,104 - 92,-12,Klay Thompson,GSW,,,,
233,REBOUND,3,3:49,Jal. Williams REBOUND (Off:0 Def:4),104 - 92,-12,Jalen Williams,OKC,,,,
234,2POINT.ASSIST,3,3:42,Joe 9' Driving Floating Bank Jump Shot (11 PTS) (Jal. Williams 1 AST),106 - 92,-14,Isaiah Joe,OKC,Jalen Williams,OKC,,
235,TIMEOUT,3,3:42,GSW Timeout: Regular (Full 7 Short 1),106 - 92,-14,,,,,,
236,SUB,3,3:42,SUB: Poole FOR Looney,106 - 92,-14,Kevon Looney,GSW,Jordan Poole,GSW,,
237,SUB,3,3:42,SUB: Green FOR DiVincenzo,106 - 92,-14,Donte DiVincenzo,GSW,Draymond Green,GSW,,
238,3POINTMISS,3,3:33,MISS Poole 25' 3PT Step Back Jump Shot,106 - 92,-14,Jordan Poole,GSW,,,,
239,REBOUND,3,3:30,Dort REBOUND (Off:1 Def:3),106 - 92,-14,Luguentz Dort,OKC,,,,
240,2POINT,3,3:24,Gilgeous-Alexander 6' Driving Floating Bank Jump Shot (27 PTS),108 - 92,-16,Shai Gilgeous-Alexander,OKC,,,,
241,2POINT.ASSIST,3,3:08,Wiggins 3' Cutting Layup (16 PTS) (Curry 8 AST),108 - 94,-14,Andrew Wiggins,GSW,Stephen Curry,GSW,, 
242,2POINT,3,2:51,Joe 2' Driving Reverse Layup (13 PTS),110 - 94,-16,Isaiah Joe,OKC,,,,
243,3POINTMISS,3,2:37,MISS Green 29' 3PT Step Back Jump Shot,110 - 94,-16,Draymond Green,GSW,,,,
244,REBOUND,3,2:34,Jay. Williams REBOUND (Off:1 Def:1),110 - 94,-16,Jaylin Williams,OKC,,,,
245,2POINT.ASSIST,3,2:26,Gilgeous-Alexander 7' Pullup Jump Shot (29 PTS) (Joe 2 AST),112 - 94,-18,Shai Gilgeous-Alexander,OKC,Isaiah Joe,OKC,,
246,3POINTMISS,3,2:12,MISS Curry 27' 3PT Jump Shot,112 - 94,-18,Stephen Curry,GSW,,,,
247,REBOUND,3,2:09,Poole REBOUND (Off:1 Def:0),112 - 94,-18,Jordan Poole,GSW,,,,
248,3POINT.ASSIST,3,2:04,Poole 26' 3PT Jump Shot (10 PTS) (Curry 9 AST),112 - 97,-15,Jordan Poole,GSW,Stephen Curry,GSW,,
249,2POINTMISS,3,1:50,MISS Jay. Williams 11' Pull-Up Jump Shot,112 - 97,-15,Jaylin Williams,OKC,,,,
250,REBOUND,3,1:47,Poole REBOUND (Off:1 Def:1),112 - 97,-15,Jordan Poole,GSW,,,,
251,2POINT.ASSIST,3,1:42,Green 7' Driving Bank Shot (10 PTS) (Curry 10 AST),112 - 99,-13,Draymond Green,GSW,Stephen Curry,GSW,,
252,TIMEOUT,3,1:42,OKC Timeout: Regular (Reg.1 Short 0),112 - 99,-13,,,,,,
253,SUB,3,1:42,SUB: Poku FOR Jay. Williams,112 - 99,-13,Jaylin Williams,OKC,Aleksej Pokuševski,OKC,,
254,2POINT,3,1:32,Gilgeous-Alexander 13' Step Back Jump Shot (31 PTS),114 - 99,-15,Shai Gilgeous-Alexander,OKC,,,,
255,3POINTMISS,3,1:15,MISS Poole 26' 3PT Step Back Jump Shot,114 - 99,-15,Jordan Poole,GSW,,,,
256,REBOUND,3,1:12,Dort REBOUND (Off:1 Def:4),114 - 99,-15,Luguentz Dort,OKC,,,,
257,2POINT,3,1:05,Dort 10' Driving Floating Bank Jump Shot (29 PTS),116 - 99,-17,Luguentz Dort,OKC,,,,
258,3POINTMISS,3,0:49,MISS Curry 28' 3PT Step Back Jump Shot,116 - 99,-17,Stephen Curry,GSW,,,,
259,REBOUND,3,0:46,Jal. Williams REBOUND (Off:0 Def:5),116 - 99,-17,Jalen Williams,OKC,,,,
260,FOUL,3,0:38,Green P.FOUL (P1.T1) (J.Talen),116 - 99,-17,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
261,FTMAKE,3,0:38,Gilgeous-Alexander Free Throw 1 of 2 (32 PTS),117 - 99,-18,Shai Gilgeous-Alexander,OKC,,,,
262,FTMAKE,3,0:38,Gilgeous-Alexander Free Throw 2 of 2 (33 PTS),118 - 99,-19,Shai Gilgeous-Alexander,OKC,,,,
263,2POINT,3,0:28,Wiggins 10' Driving Bank Shot (18 PTS),118 - 101,-17,Andrew Wiggins,GSW,,,,
264,2POINT,3,0:15,Jal. Williams 7' Turnaround Bank Shot (11 PTS), 120 - 101,-19,Jalen Williams,OKC,,,,
265,3POINTMISS,3,0:05,MISS Green 28' 3PT Pull-Up Jump Shot,120 - 101,-19,Draymond Green,GSW,,,,
266,REBOUND,3,0:02,Poku REBOUND (Off:0 Def:1),120 - 101,-19,Aleksej Pokuševski,OKC,,,,
267,ENDOFPERIOD,3,0:00,End of 3rd Period (8:40 PM CST),120 - 101,-19,,,,,,
268,STARTOFPERIOD,4,12:00,Start of 4th Period (8:42 PM CST),120 - 101,-19,,,,,,
269,2POINT,4,11:42,Green 3' Reverse Layup (12 PTS),120 - 103,-17,Draymond Green,GSW,,,,
270,2POINT.ASSIST,4,11:29,Bazley 1' Cutting Dunk (7 PTS) (Gilgeous-Alexander 3 AST),122 - 103,-19,Darius Bazley,OKC,Shai Gilgeous-Alexander,OKC,,
271,3POINT.ASSIST,4,11:13,DiVincenzo 25' 3PT Jump Shot (17 PTS) (Curry 11 AST),122 - 106,-16,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
272,3POINTMISS,4,10:55,MISS Joe 24' 3PT Jump Shot,122 - 106,-16,Isaiah Joe,OKC,,,,
273,REBOUND,4,10:52,DiVincenzo REBOUND (Off:0 Def:2),122 - 106,-16,Donte DiVincenzo,GSW,,,,
274,2POINT.ASSIST,4,10:44,Curry 4' Driving Floating Bank Jump Shot (17 PTS) (DiVincenzo 4 AST),122 - 108,-14,Stephen Curry,GSW,Donte DiVincenzo,GSW,,
275,2POINT,4,10:28,Gilgeous-Alexander 12' Pull-Up Jump Shot (35 PTS),124 - 108,-16,Shai Gilgeous-Alexander,OKC,,,,
276,3POINT.ASSIST,4,10:09,Curry 24' 3PT Jump Shot (20 PTS) (Poole 2 AST),124 - 111,-13,Stephen Curry,GSW,Jordan Poole,GSW,,
277,2POINT,4,9:53,Bazley 5' Hook Bank Shot (9 PTS),126 - 111,-15,Darius Bazley,OKC,,,,
278,2POINTMISS,4,9:35,MISS DiVincenzo 8' Driving Floating Bank Jump Shot,126 - 111,-15,Donte DiVincenzo,GSW,,,,
279,REBOUND,4,9:32,Wiggins REBOUND (Off:1 Def:4),126 - 111,-15,Andrew Wiggins,GSW,,,,
280,2POINT,4,9:29,Wiggins 3' Reverse Layup (20 PTS),126 - 113,-13,Andrew Wiggins,GSW,,,,  
281,3POINTMISS,4,9:14,MISS Joe 25' 3PT Jump Shot,126 - 113,-13,Isaiah Joe,OKC,,,,
282,REBOUND,4,9:11,DiVincenzo REBOUND (Off:0 Def:3),126 - 113,-13,Donte DiVincenzo,GSW,,,,
283,3POINTMISS,4,9:05,MISS DiVincenzo 26' 3PT Jump Shot,126 - 113,-13,Donte DiVincenzo,GSW,,,,
284,REBOUND,4,9:02,Bazley REBOUND (Off:1 Def:0),126 - 113,-13,Darius Bazley,OKC,,,,
285,2POINT.ASSIST,4,8:53,Gilgeous-Alexander 4' Reverse Layup (37 PTS) (Poku 1 AST),128 - 113,-15,Shai Gilgeous-Alexander,OKC,Aleksej Pokuševski,OKC,,
286,3POINT.ASSIST,4,8:35,Curry 26' 3PT Jump Shot (23 PTS) (Green 6 AST),128 - 116,-12,Stephen Curry,GSW,Draymond Green,GSW,, 
287,2POINT.ASSIST,4,8:15,Poku 8' Turnaround Hook Shot (2 PTS) (K. Williams 3 AST),130 - 116,-14,Aleksej Pokuševski,OKC,Kenrich Williams,OKC,,
288,3POINTMISS,4,7:59,MISS DiVincenzo 25' 3PT Jump Shot,130 - 116,-14,Donte DiVincenzo,GSW,,,,
289,REBOUND,4,7:56,Gilgeous-Alexander REBOUND (Off:0 Def:3),130 - 116,-14,Shai Gilgeous-Alexander,OKC,,,,
290,TIMEOUT,4,7:55,GSW Timeout: Regular (Full 8 Short 1),130 - 116,-14,,,,,,
291,SUB,4,7:55,SUB: Thompson FOR DiVincenzo,130 - 116,-14,Donte DiVincenzo,GSW,Klay Thompson,GSW,,
292,2POINTMISS,4,7:40,MISS Wiggins 15' Pull-Up Jump Shot,130 - 116,-14,Andrew Wiggins,GSW,,,,
293,REBOUND,4,7:37,Poku REBOUND (Off:0 Def:2),130 - 116,-14,Aleksej Pokuševski,OKC,,,,
294,3POINTMISS,4,7:29,MISS Bazley 23' 3PT Jump Shot,130 - 116,-14,Darius Bazley,OKC,,,,
295,REBOUND,4,7:26,Green REBOUND (Off:2 Def:5),130 - 116,-14,Draymond Green,GSW,,,,
296,3POINTMISS,4,7:19,MISS Thompson 25' 3PT Jump Shot,130 - 116,-14,Klay Thompson,GSW,,,,
297,REBOUND,4,7:16,Bazley REBOUND (Off:1 Def:1),130 - 116,-14,Darius Bazley,OKC,,,,
298,2POINT,4,7:03,Gilgeous-Alexander 12' Pull-Up Jump Shot (39 PTS),132 - 116,-16,Shai Gilgeous-Alexander,OKC,,,,
299,2POINTMISS,4,6:49,MISS Curry 17' Pull-Up Jump Shot,132 - 116,-16,Stephen Curry,GSW,,,,
300,REBOUND,4,6:46,K. Williams REBOUND (Off:0 Def:3),132 - 116,-16,Kenrich Williams,OKC,,,,
301,2POINT,4,6:35,Poku 8' Hook Shot (4 PTS),134 - 116,-18,Aleksej Pokuševski,OKC,,,,
302,2POINTMISS,4,6:17,MISS Wiggins 9' Driving Floating Bank Jump Shot,134 - 116,-18,Andrew Wiggins,GSW,,,,
303,REBOUND,4,6:14,Poku REBOUND (Off:0 Def:3),134 - 116,-18,Aleksej Pokuševski,OKC,,,,
304,2POINT.ASSIST,4,6:09,Gilgeous-Alexander 3' Finger Roll Layup (41 PTS) (Poku 2 AST),136 - 116,-20,Shai Gilgeous-Alexander,OKC,Aleksej Pokuševski,OKC,,
305,TIMEOUT,4,6:08,GSW Timeout: Regular (Full 9 Short 1),136 - 116,-20,,,,,,
306,SUB,4,6:08,SUB: Poole FOR Curry,136 - 116,-20,Stephen Curry,GSW,Jordan Poole,GSW,,
307,3POINT.ASSIST,4,5:48,Thompson 25' 3PT Jump Shot (21 PTS) (Poole 3 AST),136 - 119,-17,Klay Thompson,GSW,Jordan Poole,GSW,,
308,2POINTMISS,4,5:34,MISS Gilgeous-Alexander 17' Pull-Up Jump Shot,136 - 119,-17,Shai Gilgeous-Alexander,OKC,,,,
309,REBOUND,4,5:31,Green REBOUND (Off:2 Def:6),136 - 119,-17,Draymond Green,GSW,,,,
310,3POINT.ASSIST,4,5:22,Thompson 27' 3PT Jump Shot (24 PTS) (Green 7 AST),136 - 122,-14,Klay Thompson,GSW,Draymond Green,GSW,,
311,2POINT.ASSIST,4,5:05,Gilgeous-Alexander 5' Floating Jump Shot (43 PTS) (Bazley 4 AST),138 - 122,-16,Shai Gilgeous-Alexander,OKC,Darius Bazley,OKC,,
312,3POINTMISS,4,4:49,MISS Poole 25' 3PT Step Back Jump Shot,138 - 122,-16,Jordan Poole,GSW,,,,
313,REBOUND,4,4:46,K. Williams REBOUND (Off:0 Def:4),138 - 122,-16,Kenrich Williams,OKC,,,,
314,2POINT,4,4:28,Gilgeous-Alexander 15' Pull-Up Jump Shot (45 PTS),140 - 122,-18,Shai Gilgeous-Alexander,OKC,,,,
315,TIMEOUT,4,4:27,GSW Timeout: Short (Short 2 Full 0),140 - 122,-18,,,,,,
316,2POINT.ASSIST,4,4:13,Thompson 5' Driving Bank Shot (26 PTS) (Green 8 AST),140 - 124,-16,Klay Thompson,GSW,Draymond Green,GSW,,
317,FOUL,4,3:59,Thompson P.FOUL (P2.T2) (J.Talen),140 - 124,-16,Klay Thompson,GSW,Shai Gilgeous-Alexander,OKC,,
318,FTMAKE,4,3:59,Gilgeous-Alexander Free Throw 1 of 2 (46 PTS),141 - 124,-17,Shai Gilgeous-Alexander,OKC,,,,
319,FTMISS,4,3:59,MISS Gilgeous-Alexander Free Throw 2 of 2,141 - 124,-17,Shai Gilgeous-Alexander,OKC,,,,
320,REBOUND,4,3:57,Green REBOUND (Off:2 Def:7),141 - 124,-17,Draymond Green,GSW,,,,
321,2POINT,4,3:47,Wiggins 8' Driving Bank Shot (22 PTS),141 - 126,-15,Andrew Wiggins,GSW,,,,
322,2POINT.ASSIST,4,3:29,K. Williams 19' Pull-Up Jump Shot (5 PTS) (Bazley 5 AST),143 - 126,-17,Kenrich Williams,OKC,Darius Bazley,OKC,,
323,TIMEOUT,4,3:28,GSW Timeout: Short (Short 3 Full 0),143 - 126,-17,,,,,,  
324,SUB,4,3:28,SUB: Kuminga FOR Poole,143 - 126,-17,Jordan Poole,GSW,Jonathan Kuminga,GSW,,
325,2POINT,4,3:13,Wiggins 6' Driving Finger Roll Layup (24 PTS),143 - 128,-15,Andrew Wiggins,GSW,,,,
326,2POINTMISS,4,2:58,MISS Gilgeous-Alexander 10' Pull-Up Jump Shot,143 - 128,-15,Shai Gilgeous-Alexander,OKC,,,,
327,REBOUND,4,2:55,Green REBOUND (Off:2 Def:8),143 - 128,-15,Draymond Green,GSW,,,,
328,3POINTMISS,4,2:46,MISS Thompson 27' 3PT Pull-Up Jump Shot,143 - 128,-15,Klay Thompson,GSW,,,,
329,REBOUND,4,2:43,Bazley REBOUND (Off:1 Def:2),143 - 128,-15,Darius Bazley,OKC,,,,
330,3POINT.ASSIST,4,2:33,Dort 25' 3PT Jump Shot (32 PTS) (K. Williams 4 AST),146 - 128,-18,Luguentz Dort,OKC,Kenrich Williams,OKC,,
331,TIMEOUT,4,2:32,GSW Timeout: Regular (Full 10 Short 3),146 - 128,-18,,,,,,
332,SUB,4,2:32,SUB: DiVincenzo FOR Thompson,146 - 128,-18,Klay Thompson,GSW,Donte DiVincenzo,GSW,,
333,SUB,4,2:32,SUB: Curry FOR Kuminga,146 - 128,-18,Jonathan Kuminga,GSW,Stephen Curry,GSW,,
334,3POINTMISS,4,2:13,MISS DiVincenzo 28' 3PT Jump Shot,146 - 128,-18,Donte DiVincenzo,GSW,,,,
335,REBOUND,4,2:10,Gilgeous-Alexander REBOUND (Off:0 Def:4),146 - 128,-18,Shai Gilgeous-Alexander,OKC,,,,
336,2POINT,4,1:59,Gilgeous-Alexander 4' Driving Bank Shot (48 PTS),148 - 128,-20,Shai Gilgeous-Alexander,OKC,,,, 
337,2POINT.ASSIST,4,1:47,Curry 3' Reverse Layup (25 PTS) (Green 9 AST),148 - 130,-18,Stephen Curry,GSW,Draymond Green,GSW,,
338,FOUL,4,1:33,Green P.FOUL (P2.T3) (J.Capers),148 - 130,-18,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
339,FTMAKE,4,1:33,Gilgeous-Alexander Free Throw 1 of 2 (49 PTS),149 - 130,-19,Shai Gilgeous-Alexander,OKC,,,,
340,FTMAKE,4,1:33,Gilgeous-Alexander Free Throw 2 of 2 (50 PTS),150 - 130,-20,Shai Gilgeous-Alexander,OKC,,,,
341,3POINTMISS,4,1:23,MISS DiVincenzo 26' 3PT Jump Shot,150 - 130,-20,Donte DiVincenzo,GSW,,,,
342,REBOUND,4,1:20,Bazley REBOUND (Off:1 Def:3),150 - 130,-20,Darius Bazley,OKC,,,,
343,2POINT.ASSIST,4,1:14,Bazley 1' Cutting Dunk Shot (11 PTS) (Poku 3 AST),152 - 130,-22,Darius Bazley,OKC,Aleksej Pokuševski,OKC,,
344,3POINTMISS,4,0:59,MISS Curry 28' 3PT Step Back Jump Shot,152 - 130,-22,Stephen Curry,GSW,,,,
345,REBOUND,4,0:56,K. Williams REBOUND (Off:0 Def:5),152 - 130,-22,Kenrich Williams,OKC,,,,
346,FOUL,4,0:47,Green P.FOUL (P3.PN) (J.Capers),152 - 130,-22,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
347,FTMAKE,4,0:47,Gilgeous-Alexander Free Throw 1 of 2 (51 PTS),153 - 130,-23,Shai Gilgeous-Alexander,OKC,,,,
348,FTMAKE,4,0:47,Gilgeous-Alexander Free Throw 2 of 2 (52 PTS),154 - 130,-24,Shai Gilgeous-Alexander,OKC,,,,
349,TIMEOUT,4,0:47,GSW Timeout: Short (Short 4 Full 0),154 - 130,-24,,,,,,
350,3POINTMISS,4,0:37,MISS Wiggins 25' 3PT Jump Shot,154 - 130,-24,Andrew Wiggins,GSW,,,,
351,REBOUND,4,0:34,Dort REBOUND (Off:1 Def:5),154 - 130,-24,Luguentz Dort,OKC,,,,
352,2POINT,4,0:22,Gilgeous-Alexander 13' Pull-Up Jump Shot (54 PTS),156 - 130,-26,Shai Gilgeous-Alexander,OKC,,,,
353,TIMEOUT,4,0:21,GSW Timeout: Short (Short 5 Full 0),156 - 130,-26,,,,,,
354,3POINTMISS,4,0:15,MISS Curry 28' 3PT Step Back Jump Shot,156 - 130,-26,Stephen Curry,GSW,,,,
355,REBOUND,4,0:12,K. Williams REBOUND (Off:0 Def:6),156 - 130,-26,Kenrich Williams,OKC,,,,  
356,ENDOFPERIOD,4,0:00,End of 4th Period (9:11 PM CST),156 - 130,-26,,,,,,
