,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
231,FTMAKE,4,10:30,McConnell Free Throw 1 of 1 (26 PTS),80 - 81,-1,T.J. McConnell,IND,,,,
232,2POINT,4,10:15,McConnell Layup (28 PTS),80 - 83,-3,T.J. McConnell,IND,,,,
233,TURNOVER,4,10:00,Williams Bad Pass Turnover (P2.T3),80 - 83,-3,Kenrich Williams,OKC,,,,
234,STEAL,4,9:59,Hield STEAL (2 STL),80 - 83,-3,Buddy Hield,IND,,,,
235,2POINT,4,9:45,Hield Layup (30 PTS),80 - 85,-5,Buddy Hield,IND,,,,
236,TIMEOUT,4,9:30,OKC Timeout: Short,80 - 85,-5,,,,,,
237,SUB,4,9:30,SUB: Gilgeous-Alexander FOR Jerome,80 - 85,-5,Ty Jerome,OKC,Shai Gilgeous-Alexander,OKC,,
238,3POINT,4,9:15,Gilgeous-Alexander 3PT Jump Shot (40 PTS),83 - 85,-2,Shai Gilgeous-Alexander,OKC,,,,
239,FOUL,4,9:00,Turner Personal Foul (P6),83 - 85,-2,Myles Turner,IND,Gilgeous-Alexander,OKC,,
240,FTMAKE,4,9:00,Gilgeous-Alexander Free Throw 1 of 1 (41 PTS),84 - 85,-1,Shai Gilgeous-Alexander,OKC,,,,
241,3POINTMISS,4,8:45,MISS McConnell 26' 3PT Pullup Jump Shot,84 - 85,-1,T.J. McConnell,IND,,,,
242,REBOUND,4,8:43,Giddey REBOUND (Def:4),84 - 85,-1,Josh Giddey,OKC,,,,
243,2POINT,4,8:30,Giddey Layup (11 PTS),86 - 85,1,Josh Giddey,OKC,,,,
244,TURNOVER,4,8:15,McConnell Bad Pass Turnover (P5.T7),86 - 85,1,T.J. McConnell,IND,,,,
245,STEAL,4,8:14,Gilgeous-Alexander STEAL (8 STL),86 - 85,1,Shai Gilgeous-Alexander,OKC,,,,
246,2POINT,4,8:00,Gilgeous-Alexander Layup (43 PTS),88 - 85,3,Shai Gilgeous-Alexander,OKC,,,,
247,TIMEOUT,4,7:45,IND Timeout: Regular,88 - 85,3,,,,,,
248,SUB,4,7:45,SUB: McConnell FOR Hield,88 - 85,3,Buddy Hield,IND,T.J. McConnell,IND,,
249,3POINT,4,7:30,McConnell 3PT Jump Shot (31 PTS),88 - 88,TIE,T.J. McConnell,IND,,,,
250,FOUL,4,7:15,Gilgeous-Alexander Personal Foul (P5),88 - 88,TIE,Shai Gilgeous-Alexander,OKC,McConnell,IND,,
251,FTMAKE,4,7:15,McConnell Free Throw 1 of 1 (32 PTS),88 - 89,-1,T.J. McConnell,IND,,,,
252,2POINT,4,7:00,Gilgeous-Alexander Layup (45 PTS),90 - 89,1,Shai Gilgeous-Alexander,OKC,,,,
253,TURNOVER,4,6:45,McConnell Lost Ball Turnover (P6.T8),90 - 89,1,T.J. McConnell,IND,,,,
254,STEAL,4,6:44,Williams STEAL (4 STL),90 - 89,1,Kenrich Williams,OKC,,,,
255,3POINT,4,6:30,Williams 3PT Jump Shot (9 PTS),93 - 89,4,Kenrich Williams,OKC,,,,
256,TIMEOUT,4,6:15,IND Timeout: Full,93 - 89,4,,,,,,
257,SUB,4,6:15,SUB: Hield FOR McConnell,93 - 89,4,T.J. McConnell,IND,Buddy Hield,IND,,
258,2POINT,4,6:00,Hield Layup (32 PTS),93 - 91,2,Buddy Hield,IND,,,,
259,FOUL,4,5:45,Williams Personal Foul (P3),93 - 91,2,Kenrich Williams,OKC,Hield,IND,,
260,FTMAKE,4,5:45,Hield Free Throw 1 of 1 (33 PTS),93 - 92,1,Buddy Hield,IND,,,,
261,3POINTMISS,4,5:30,MISS Gilgeous-Alexander 26' 3PT Pullup Jump Shot,93 - 92,1,Shai Gilgeous-Alexander,OKC,,,,
262,REBOUND,4,5:28,Bitadze REBOUND (Def:2),93 - 92,1,Goga Bitadze,IND,,,,
263,2POINT,4,5:15,Bitadze Layup (10 PTS),93 - 94,-1,Goga Bitadze,IND,,,,
264,TIMEOUT,4,5:00,OKC Timeout: Short,93 - 94,-1,,,,,,
265,SUB,4,5:00,SUB: Giddey FOR Williams,93 - 94,-1,Kenrich Williams,OKC,Josh Giddey,OKC,,
266,2POINT,4,4:45,Giddey Layup (13 PTS),95 - 94,1,Josh Giddey,OKC,,,,
267,FOUL,4,4:30,Giddey Personal Foul (P5),95 - 94,1,Josh Giddey,OKC,Hield,IND,,
268,FTMAKE,4,4:30,Hield Free Throw 1 of 1 (34 PTS),95 - 95,TIE,Buddy Hield,IND,,,,
269,3POINT,4,4:15,Hield 3PT Jump Shot (37 PTS),95 - 98,-3,Buddy Hield,IND,,,,
270,TURNOVER,4,4:00,Gilgeous-Alexander Lost Ball Turnover (P6.T6),95 - 98,-3,Shai Gilgeous-Alexander,OKC,,,,
271,STEAL,4,3:59,Bitadze STEAL (3 STL),95 - 98,-3,Goga Bitadze,IND,,,,
272,2POINT,4,3:45,Bitadze Layup (12 PTS),95 - 100,-5,Goga Bitadze,IND,,,,
273,3POINT,4,3:30,Gilgeous-Alexander 3PT Jump Shot (48 PTS),98 - 100,-2,Shai Gilgeous-Alexander,OKC,,,,
274,FOUL,4,3:15,Giddey Personal Foul (P6),98 - 100,-2,Josh Giddey,OKC,Hield,IND,,
275,FTMAKE,4,3:15,Hield Free Throw 1 of 1 (38 PTS),98 - 101,-3,Buddy Hield,IND,,,,
276,2POINTMISS,4,3:00,MISS Jerome 18' Jump Shot,98 - 101,-3,Ty Jerome,OKC,,,,
277,REBOUND,4,2:58,Hield REBOUND (Def:3),98 - 101,-3,Buddy Hield,IND,,,,
278,3POINT,4,2:45,Hield 3PT Jump Shot (41 PTS),98 - 104,-6,Buddy Hield,IND,,,,
279,TURNOVER,4,2:30,Gilgeous-Alexander Bad Pass Turnover (P7.T7),98 - 104,-6,Shai Gilgeous-Alexander,OKC,,,,
280,STEAL,4,2:29,McConnell STEAL (8 STL),98 - 104,-6,T.J. McConnell,IND,,,,
281,2POINT,4,2:15,McConnell Layup (33 PTS),98 - 106,-8,T.J. McConnell,IND,,,,
282,TIMEOUT,4,2:00,OKC Timeout: Full,98 - 106,-8,,,,,,
283,SUB,4,2:00,SUB: Gilgeous-Alexander FOR Jerome,98 - 106,-8,Ty Jerome,OKC,Shai Gilgeous-Alexander,OKC,,
284,2POINT,4,1:45,Gilgeous-Alexander Layup (50 PTS),100 - 106,-6,Shai Gilgeous-Alexander,OKC,,,,
285,FOUL,4,1:30,McConnell Personal Foul (P2),100 - 106,-6,T.J. McConnell,IND,Gilgeous-Alexander,OKC,,
286,FTMAKE,4,1:30,Gilgeous-Alexander Free Throw 1 of 1 (51 PTS),101 - 106,-5,Shai Gilgeous-Alexander,OKC,,,,
287,3POINTMISS,4,1:15,MISS McConnell 26' 3PT Pullup Jump Shot,101 - 106,-5,T.J. McConnell,IND,,,,
288,REBOUND,4,1:13,Gilgeous-Alexander REBOUND (Def:4),101 - 106,-5,Shai Gilgeous-Alexander,OKC,,,,
289,3POINT,4,1:00,Gilgeous-Alexander 3PT Jump Shot (54 PTS),104 - 106,-2,Shai Gilgeous-Alexander,OKC,,,,
290,TIMEOUT,4,0:45,IND Timeout: Regular,104 - 106,-2,,,,,,
291,3POINT,4,0:30,McConnell 3PT Jump Shot (36 PTS),104 - 109,-5,T.J. McConnell,IND,,,,
292,TURNOVER,4,0:15,Gilgeous-Alexander Lost Ball Turnover (P8.T8),104 - 109,-5,Shai Gilgeous-Alexander,OKC,,,,
293,STEAL,4,0:14,McConnell STEAL (9 STL),104 - 109,-5,T.J. McConnell,IND,,,,
294,2POINT,4,0:05,McConnell Layup (38 PTS),104 - 111,-7,T.J. McConnell,IND,,,,
295,ENDOFPERIOD,4,0:00,End of 4th Period,104 - 111,-7,,,,,,
